date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.251791,2.441421,-0.162033,-0.172449,-0.115332,-0.495172,0.326191,0.285071,2.181927,-0.870843
2014-01-03,0.264804,2.404794,0.288886,-0.178154,-0.135769,-0.519847,0.309663,0.238488,2.188298,-0.868147
2014-01-06,0.236277,2.448752,0.439413,-0.178991,-0.087188,-0.473348,0.2732,0.288048,2.186906,-0.870408
2014-01-07,0.205833,2.394318,0.480422,-0.210518,-0.036744,-0.412188,0.255357,0.380115,2.191278,-0.863569
2014-01-08,0.212725,2.387496,0.537041,-0.251796,-0.047796,-0.423968,0.215905,0.352358,2.195415,-0.862364
2014-01-09,0.177659,2.449738,0.527481,-0.306302,0.010064,-0.375629,0.198017,0.424907,2.191947,-0.869313
2014-01-10,0.18613,2.398675,0.439135,-0.304432,-0.004286,-0.398857,0.178128,0.382677,2.182382,-0.873637
2014-01-13,0.191579,2.393925,0.310619,-0.348181,-0.011197,-0.411367,0.162568,0.3673,2.182847,-0.868459
2014-01-14,0.162942,2.193454,0.288135,-0.258893,0.036181,-0.348953,0.143197,0.460792,2.188506,-0.861688
2014-01-15,0.157045,2.166377,0.221861,-0.378187,0.046151,-0.330227,0.126373,0.486502,2.191389,-0.853269
2014-01-16,0.160746,2.150944,0.046151,-0.34415,0.039737,-0.335243,0.103355,0.48774,2.178358,-0.84191
2014-01-17,0.117841,2.292719,0.054822,-0.347083,0.115897,-0.247925,0.080798,0.601603,2.183118,-0.840639
2014-01-20,0.119683,2.278741,0.186205,-0.338809,0.112942,-0.249939,0.06034,0.607734,2.188388,-0.841381
2014-01-21,0.126667,2.229432,0.088796,-0.28926,0.098837,-0.250123,0.039331,0.630399,2.191132,-0.839544
2014-01-22,0.134576,2.234648,0.248662,-0.254458,0.083257,-0.268217,0.008594,0.623231,2.19288,-0.837833
2014-01-23,0.103716,2.210356,0.242242,-0.145997,0.134501,-0.198759,0.001934,0.732909,2.192882,-0.831609
2014-01-24,0.104031,2.185144,0.331235,-0.078919,0.130768,-0.195568,-0.004679,0.741097,2.187815,-0.828772
2014-01-27,0.10163,2.189117,0.089549,-0.188897,0.132653,-0.182788,-0.021781,0.765341,2.187908,-0.826113
2014-01-28,0.089869,2.193457,0.328268,-0.18491,0.152395,-0.16506,-0.05184,0.796174,2.183551,-0.828796
2014-01-29,0.088939,2.157433,0.360916,-0.239894,0.153777,-0.15709,-0.068525,0.789231,2.189943,-0.827727
2014-01-30,0.048304,2.225839,0.376428,-0.168093,0.222058,-0.071124,-0.061436,0.91134,2.204029,-0.826
