date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,1.104595,-0.040132,-0.660798,-1.223969,1.611773,0.108928,1.474196,-0.024268,1.493957
2014-01-03,1.053598,1.137049,-0.028814,-0.641683,-1.218225,1.66256,0.093223,1.474339,-0.028243,1.495527
2014-01-06,1.044724,0.94798,-0.048306,-0.587388,-1.212033,1.582406,0.12127,1.478041,-0.022472,1.487259
2014-01-07,1.050216,0.929892,-0.07446,-0.627795,-1.215135,1.604697,0.104195,1.482054,-0.022103,1.493131
2014-01-08,1.055348,0.931605,-0.131889,-0.658774,-1.21724,1.557639,0.070823,1.486106,-0.021568,1.493513
2014-01-09,1.049485,0.87423,-0.120978,-0.726962,-1.213758,1.492716,0.085708,1.489177,-0.020414,1.510172
2014-01-10,1.042878,0.832388,-0.183077,-0.654733,-1.207752,1.441116,0.091294,1.488423,-0.026099,1.504707
2014-01-13,1.038513,0.836038,-0.215459,-0.653942,-1.202396,1.448285,0.093082,1.495349,-0.027035,1.489965
2014-01-14,1.046352,0.776057,-0.2165,-0.737349,-1.212174,1.47961,0.070639,1.493237,-0.025979,1.490402
2014-01-15,1.050916,0.738332,-0.186355,-0.637603,-1.215025,1.528367,0.04643,1.503154,-0.022082,1.500013
2014-01-16,1.051657,0.732903,-0.205098,-0.649202,-1.214782,1.586948,0.06303,1.500033,-0.023674,1.437924
2014-01-17,1.052416,0.771176,-0.148809,-0.672229,-1.214185,1.618924,0.052752,1.506995,-0.022225,1.440611
2014-01-20,1.051166,0.772329,-0.200148,-0.668413,-1.20971,1.63752,0.054172,1.503334,-0.024184,1.437866
2014-01-21,1.057894,0.744795,-0.279258,-0.672825,-1.215384,1.648023,0.020553,1.500677,-0.024042,1.44405
2014-01-22,1.058651,0.771966,-0.289338,-0.701991,-1.220024,1.631854,0.014466,1.503467,-0.02362,1.448011
2014-01-23,1.065028,0.755231,-0.308179,-0.708015,-1.224061,1.68568,-0.005073,1.506049,-0.020304,1.457125
2014-01-24,1.070775,0.716571,-0.328081,-0.676483,-1.230721,1.731803,-0.02045,1.505274,-0.023566,1.461651
2014-01-27,1.072104,0.731134,-0.322701,-0.696711,-1.230089,1.771714,-0.033175,1.497705,-0.022317,1.463735
2014-01-28,1.070028,0.729675,-0.261057,-0.686616,-1.228549,1.683595,-0.043619,1.491,-0.01735,1.459993
2014-01-29,1.069842,0.727601,-0.285639,-0.687048,-1.228194,1.660404,-0.050628,1.487152,-0.021607,1.458623
2014-01-30,1.072298,0.724744,-0.1981,-0.670052,-1.232624,1.693007,-0.037266,1.490788,-0.022663,1.462909
2014-02-07,1.081152,0.673494,-0.284781,-0.706341,-1.236576,1.725023,-0.081995,1.494912,-0.019035,1.474073
2014-02-10,1.084331,0.585237,-0.359233,-0.683526,-1.24213,1.758226,-0.112938,1.494366,-0.018276,1.476567
2014-02-11,1.085152,0.619901,-0.288822,-0.637346,-1.244298,1.665925,-0.104718,1.487408,-0.019961,1.468394
2014-02-12,1.094359,0.589096,-0.320218,-0.662379,-1.247452,1.711265,-0.115104,1.488082,-0.015265,1.471589
2014-02-13,1.087617,0.458824,-0.263833,-0.545437,-1.244716,1.580194,-0.045081,1.477664,-0.02251,1.459952
2014-02-14,1.094319,0.382824,-0.199848,-0.611708,-1.250318,1.657956,-0.069101,1.478495,-0.02235,1.468404
2014-02-17,1.104832,0.288081,-0.140607,-0.525194,-1.259923,1.737326,-0.098622,1.478964,-0.016589,1.472044
2014-02-18,1.106783,0.334146,-0.149183,-0.507347,-1.260698,1.834317,-0.10283,1.47838,-0.018013,1.478415
2014-02-19,1.103209,0.378819,-0.180531,-0.579714,-1.259166,1.751644,-0.059978,1.470084,-0.012483,1.465822
2014-02-20,1.09546,0.409399,-0.232254,-0.495577,-1.251862,1.819761,-0.041737,1.468839,-0.009984,1.468502
2014-02-21,1.095766,0.404423,-0.307804,-0.528413,-1.250117,1.808649,-0.066674,1.474222,-0.017035,1.473884
2014-02-24,1.111466,0.473386,-0.363775,-0.535917,-1.259573,1.886695,-0.103879,1.477313,-0.020041,1.485052
2014-02-25,1.098851,0.306528,-0.368643,-0.477365,-1.246806,1.839232,-0.070968,1.473813,-0.025005,1.471722
2014-02-26,1.103567,0.306365,-0.369153,-0.511213,-1.25334,1.832065,-0.068015,1.476207,-0.022761,1.475085
2014-02-27,1.093864,0.276812,-0.296996,-0.539233,-1.249753,1.784204,-0.041065,1.482361,-0.020008,1.4701
2014-02-28,1.104336,0.234206,-0.35723,-0.565358,-1.256147,1.837928,-0.064842,1.480775,-0.022301,1.516031
2014-03-03,1.114446,0.176465,-0.336149,-0.554379,-1.260696,1.899192,-0.098304,1.479851,-0.02339,1.527703
2014-03-04,1.115046,0.166231,-0.355037,-0.540078,-1.259736,1.85708,-0.093254,1.48622,-0.020191,1.528225
2014-03-05,1.12297,0.182232,-0.235873,-0.579422,-1.266035,1.88847,-0.101675,1.479688,-0.016739,1.528787
2014-03-06,1.118276,0.198717,-0.208847,-0.595525,-1.263052,1.870038,-0.108555,1.476062,-0.018488,1.524739
2014-03-07,1.112761,0.211589,-0.20319,-0.580479,-1.258728,1.892547,-0.100807,1.487122,-0.017314,1.530373
2014-03-10,1.106034,0.277885,-0.245398,-0.561959,-1.245583,1.926722,-0.061401,1.483971,-0.013606,1.524989
2014-03-11,1.105853,0.265036,-0.274843,-0.561609,-1.24352,1.943065,-0.039671,1.475788,-0.018465,1.536628
2014-03-12,1.106791,0.264229,-0.227822,-0.588719,-1.240781,1.844763,-0.012994,1.4629,-0.017825,1.522989
2014-03-13,1.103998,0.256398,-0.249455,-0.6141,-1.238964,1.841141,-0.011006,1.459071,-0.016536,1.5261
2014-03-14,1.112152,0.260723,-0.189818,-0.589145,-1.241189,1.827368,-0.026711,1.454705,-0.01488,1.527771
2014-03-17,1.127216,0.215795,-0.238973,-0.668164,-1.251851,1.879707,-0.050596,1.489345,-0.008318,1.576169
2014-03-18,1.123656,0.194784,-0.291855,-0.637156,-1.251934,1.899625,-0.070857,1.464599,-0.000824,1.584512
2014-03-19,1.12733,0.200884,-0.361666,-0.62955,-1.256422,1.940514,-0.067121,1.454696,-0.004548,1.564963
2014-03-20,1.122781,0.039924,-0.321207,-0.567023,-1.246377,1.838145,-0.034485,1.448024,-0.001553,1.558645
2014-03-21,1.116647,0.262811,-0.33933,-0.443473,-1.246899,1.68714,0.021133,1.441389,-0.010853,1.583976
2014-03-24,1.117882,0.282155,-0.332273,-0.457801,-1.248784,1.680997,0.073189,1.426661,-0.004138,1.57089
2014-03-25,1.116541,0.274197,-0.385761,-0.41711,-1.249775,1.770795,0.069056,1.426417,-8.3e-05,1.581006
2014-03-26,1.118812,0.273283,-0.376892,-0.386584,-1.254148,1.764424,0.05543,1.423182,0.013906,1.643259
2014-03-27,1.109109,0.202599,-0.38092,-0.394748,-1.246667,1.680241,0.106661,1.361923,0.017437,1.620765
2014-03-28,1.099242,0.146792,-0.362941,-0.399445,-1.242142,1.606584,0.153565,1.316474,0.02538,1.614068
2014-03-31,1.084349,0.146801,-0.403856,-0.436932,-1.227234,1.595045,0.167774,1.32815,0.043418,1.620891
2014-04-01,1.09474,0.069093,-0.437312,-0.382553,-1.234141,1.805037,0.168247,1.3307,0.039508,1.62032
2014-04-02,1.090079,0.07611,-0.405126,-0.333677,-1.232616,1.784217,0.183198,1.325566,-0.242389,1.614288
2014-04-03,1.093963,0.080574,-0.439623,-0.344877,-1.233689,1.801432,0.179209,1.333864,-0.236143,1.619153
