date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.041153,-1.858616,0.077268,1.021959,0.240584,-1.950102,-0.452054,-1.552312,0.94735,-0.646253
2014-01-03,0.056618,-1.900288,0.061433,0.99444,0.215325,-1.946467,-0.428682,-1.557663,0.950102,-0.64336
2014-01-06,0.059459,-1.79012,0.229545,0.957631,0.212141,-1.927386,-0.404453,-1.554494,0.948082,-0.645239
2014-01-07,0.048728,-1.801643,0.230953,0.904765,0.229468,-1.914276,-0.400681,-1.532379,0.950771,-0.63846
2014-01-08,0.110399,-1.734131,0.115424,1.110703,0.124661,-1.920903,-0.38939,-1.570531,0.955099,-0.637128
2014-01-09,0.11223,-1.71878,0.13143,1.089008,0.120671,-1.92157,-0.369511,-1.578317,0.952879,-0.639672
2014-01-10,0.103751,-1.662664,0.158614,1.046838,0.134776,-1.916823,-0.352503,-1.579685,0.945224,-0.643775
2014-01-13,0.071555,-1.624072,0.143226,1.029069,0.191817,-1.909885,-0.346961,-1.554693,0.945751,-0.642433
2014-01-14,0.08714,-1.556475,0.145514,0.999962,0.164832,-1.908946,-0.349022,-1.552844,0.94912,-0.636791
2014-01-15,0.104466,-1.546664,0.285991,0.94991,0.135334,-1.900355,-0.341732,-1.547263,0.951186,-0.628462
2014-01-16,0.106956,-1.537125,0.408988,0.94042,0.130916,-1.910184,-0.332617,-1.555573,0.945147,-0.631414
2014-01-17,0.102523,-1.505401,0.399423,0.899098,0.141949,-1.888744,-0.351249,-1.541204,0.947488,-0.629904
2014-01-20,0.077532,-1.443547,0.518887,0.885685,0.184601,-1.886488,-0.352963,-1.526109,0.95178,-0.631108
2014-01-21,0.061054,-1.507464,0.522255,0.890629,0.210266,-1.877791,-0.369003,-1.50324,0.956971,-0.628944
2014-01-22,0.052405,-1.542032,0.773041,0.871355,0.223043,-1.881576,-0.399708,-1.495096,0.958474,-0.627351
2014-01-23,0.034772,-1.555296,0.745039,0.834323,0.251899,-1.863285,-0.421272,-1.466202,0.960996,-0.620865
2014-01-24,0.06988,-1.477056,0.669705,0.848451,0.188831,-1.878447,-0.417455,-1.494397,0.959399,-0.618108
2014-01-27,0.010454,-1.338707,0.955996,0.946602,0.287737,-1.855881,-0.443731,-1.437004,0.962573,-0.615383
2014-01-28,0.026522,-1.342309,0.81339,0.920347,0.260078,-1.864042,-0.451517,-1.460425,0.960517,-0.617873
2014-01-29,0.045581,-1.310376,0.738994,0.927326,0.227464,-1.857665,-0.449998,-1.46985,0.955827,-0.616809
2014-01-30,0.026314,-1.246208,0.71645,0.897517,0.259544,-1.846774,-0.471367,-1.444466,0.958579,-0.614797
2014-02-07,0.051254,-1.17029,0.970583,0.91453,0.213633,-1.846968,-0.499962,-1.447599,0.964364,-0.606458
