date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,-0.215031,-0.011948,-0.694545,-1.223969,2.004978,-1.167946,1.474196,0.727873,1.949378
2014-01-03,1.053598,-0.200078,-0.043256,-0.729489,-1.218225,2.007387,-1.189365,1.474339,0.719555,1.949171
2014-01-06,1.044724,-0.029046,-0.027483,-0.773353,-1.212033,2.019115,-1.160849,1.478041,0.72192,1.937483
2014-01-07,1.050216,-0.045094,-0.008383,-0.73516,-1.215135,2.020271,-1.182709,1.482054,0.728337,1.940518
2014-01-08,1.055348,-0.070941,-0.078946,-0.7486,-1.21724,2.026152,-1.194935,1.486106,0.730545,1.940352
2014-01-09,1.049485,-0.102774,-0.112013,-0.77008,-1.213758,2.033443,-1.19075,1.489177,0.731105,1.943535
2014-01-10,1.042878,-0.036096,-0.137539,-0.755459,-1.207752,2.043598,-1.214579,1.488423,0.724502,1.938024
2014-01-13,1.038513,-0.034344,-0.138986,-0.780453,-1.202396,2.045834,-1.226008,1.495349,0.731505,1.936604
2014-01-14,1.046352,-0.034362,-0.170734,-0.823782,-1.212174,2.037937,-1.245828,1.493237,0.735612,1.939641
2014-01-15,1.050916,-0.035641,-0.198217,-0.877746,-1.215025,2.043303,-1.268794,1.503154,0.736799,1.950973
2014-01-16,1.051657,-0.034056,-0.207977,-0.888263,-1.214782,2.041453,-1.271221,1.500033,0.734162,1.94068
2014-01-17,1.052416,-0.028807,-0.20742,-0.878706,-1.214185,2.045448,-1.279389,1.506995,0.735267,1.94369
2014-01-20,1.051166,-0.040052,-0.189748,-0.881452,-1.20971,2.038844,-1.283377,1.503334,0.738953,1.942869
2014-01-21,1.057894,-0.007164,-0.183521,-0.952135,-1.215384,2.031233,-1.302137,1.500677,0.735245,1.945794
2014-01-22,1.058651,-0.003844,-0.228757,-0.949355,-1.220024,2.031114,-1.311032,1.503467,0.737125,1.948746
2014-01-23,1.065028,-0.017698,-0.266598,-0.914447,-1.224061,2.028942,-1.340662,1.506049,0.736932,1.956247
2014-01-24,1.070775,-0.035867,-0.354744,-0.934261,-1.230721,2.028273,-1.371882,1.505274,0.725128,1.959843
2014-01-27,1.068825,-0.014819,-0.378657,-0.899964,-1.227164,2.023028,-1.386475,1.497705,0.727023,1.956169
2014-01-28,1.070028,-0.016584,-0.396064,-0.889747,-1.228549,2.017141,-1.397804,1.491,0.733649,1.950093
2014-01-29,1.069842,-0.027816,-0.372262,-0.885226,-1.228194,2.014672,-1.419601,1.487152,0.731575,1.950176
2014-01-30,1.072298,-0.024397,-0.363486,-0.91257,-1.232624,2.013207,-1.401046,1.490788,0.726201,1.95451
2014-02-07,1.071146,-0.061887,-0.383385,-0.919479,-1.227839,2.01264,-1.427048,1.494912,0.730139,1.935428
2014-02-10,1.067491,-0.089286,-0.413041,-0.960859,-1.227453,2.009544,-1.429359,1.494366,0.731178,1.936326
2014-02-11,1.065882,-0.088724,-0.519882,-0.985591,-1.227419,2.006774,-1.460982,1.487408,0.726745,1.928583
2014-02-12,1.075608,-0.094192,-0.56228,-0.967959,-1.231425,2.001034,-1.481609,1.488082,0.722826,1.933325
2014-02-13,1.070286,-0.077269,-0.61931,-1.003166,-1.229567,2.003791,-1.490625,1.477664,0.722369,1.927985
2014-02-14,1.086023,-0.052352,-0.572634,-1.039026,-1.243249,1.998155,-1.489474,1.478495,0.717631,1.933355
2014-02-17,1.083756,-0.082955,-0.650351,-0.999526,-1.24218,1.992717,-1.53038,1.478964,0.728188,1.937126
2014-02-18,1.072244,-0.064274,-0.641826,-1.011721,-1.231504,1.991646,-1.549065,1.47838,0.731849,1.939539
2014-02-19,1.073394,-0.054324,-0.625082,-1.056468,-1.233698,1.994695,-1.542915,1.470084,0.728809,1.92719
2014-02-20,1.081519,-0.082606,-0.607119,-1.085715,-1.239845,1.989884,-1.522477,1.468839,0.722078,1.930536
2014-02-21,1.083006,-0.089441,-0.62583,-1.107996,-1.239207,2.000637,-1.52956,1.474222,0.723881,1.944623
2014-02-24,1.087053,-0.064965,-0.630145,-1.118123,-1.23925,2.006709,-1.562739,1.477313,0.721825,1.957152
2014-02-25,1.091952,-0.11169,-0.578378,-1.109061,-1.240984,2.007281,-1.537782,1.473813,0.717262,1.945995
2014-02-26,1.083268,-0.121304,-0.526627,-1.075151,-1.236137,2.010638,-1.531475,1.476207,0.716549,1.949567
2014-02-27,1.093864,-0.134647,-0.451557,-1.091223,-1.249753,2.020816,-1.51698,1.482361,0.706763,1.947883
2014-02-28,1.09886,-0.151563,-0.495236,-1.093015,-1.251532,2.018954,-1.539213,1.480775,0.676229,1.942305
2014-03-03,1.101888,-0.135314,-0.423573,-1.160483,-1.250368,2.011596,-1.561108,1.479851,0.688591,1.942124
2014-03-04,1.102988,-0.135505,-0.444554,-1.124501,-1.249883,2.017329,-1.58195,1.48622,0.690562,1.944456
