date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.410977,-0.074123,-0.418526,-0.95652,-0.374863,1.973013,0.535716,1.474196,0.15671,1.949378
2014-01-03,0.397396,-0.050784,-0.452689,-0.992619,-0.351935,2.002087,0.515519,1.474339,0.155527,1.949171
2014-01-06,0.364924,0.085982,-0.483483,-0.971795,-0.299043,2.019115,0.534286,1.478041,0.157194,1.937483
2014-01-07,0.361946,0.070554,-0.440253,-0.938361,-0.294379,2.020271,0.515964,1.482054,0.166946,1.940518
2014-01-08,0.353095,0.054495,-0.466022,-0.973099,-0.279107,2.026152,0.498563,1.486106,0.16829,1.940352
2014-01-09,0.354127,0.032895,-0.497528,-1.002658,-0.281975,2.033443,0.512006,1.489177,0.172679,1.943535
2014-01-10,0.348719,0.040252,-0.491163,-0.941357,-0.272992,2.043598,0.505988,1.488423,0.166476,1.938024
2014-01-13,0.346206,0.044859,-0.463582,-0.950155,-0.266882,2.045834,0.49551,1.495349,0.171097,1.936604
2014-01-14,0.36169,0.089855,-0.420032,-1.043379,-0.293507,2.037937,0.465726,1.493237,0.173377,1.939641
2014-01-15,0.358947,0.072471,-0.437816,-1.109829,-0.288992,2.043303,0.430556,1.503154,0.171582,1.950973
2014-01-16,0.356199,0.072629,-0.5263,-1.066678,-0.284573,2.041453,0.408671,1.500033,0.171606,1.94068
2014-01-17,0.346863,0.109091,-0.524294,-1.07454,-0.266334,2.045448,0.394366,1.506995,0.173089,1.94369
2014-01-20,0.340284,0.118986,-0.51719,-1.052242,-0.254911,2.038844,0.390376,1.503334,0.172305,1.942869
2014-01-21,0.343365,0.09879,-0.488711,-1.038735,-0.261664,2.031233,0.36721,1.500677,0.169797,1.945794
2014-01-22,0.347447,0.128311,-0.463841,-1.054003,-0.271086,2.031114,0.359313,1.503467,0.174025,1.948746
2014-01-23,0.353846,0.12424,-0.502528,-1.018378,-0.282247,2.028942,0.351973,1.506049,0.170958,1.956247
2014-01-24,0.34997,0.103377,-0.514753,-1.02126,-0.278921,2.028273,0.344741,1.505274,0.158061,1.959843
2014-01-27,0.352656,0.103468,-0.538333,-1.024573,-0.284904,2.023028,0.33963,1.497705,0.16863,1.956169
2014-01-28,0.34677,0.104372,-0.558286,-0.970755,-0.275347,2.017141,0.316419,1.491,0.177068,1.950093
2014-01-29,0.339508,0.082366,-0.573827,-0.974994,-0.263842,2.014672,0.30445,1.487152,0.17325,1.950176
2014-01-30,0.338844,0.091862,-0.575074,-1.057852,-0.264334,2.013207,0.306035,1.490788,0.164269,1.95451
2014-02-07,0.333076,0.052245,-0.564313,-1.071993,-0.256739,2.01264,0.288891,1.494912,0.180198,1.935428
2014-02-10,0.335136,0.05587,-0.617035,-1.097029,-0.263156,2.009544,0.275406,1.494366,0.174701,1.936326
2014-02-11,0.335973,0.06552,-0.729176,-1.087645,-0.264743,2.006774,0.249612,1.487408,0.187474,1.928583
2014-02-12,0.337804,0.050495,-0.736951,-1.065465,-0.267158,2.001034,0.239971,1.488082,0.179051,1.933325
2014-02-13,0.33366,0.069288,-0.741251,-1.080568,-0.258486,2.003791,0.237494,1.477664,0.175687,1.927985
2014-02-14,0.336503,0.072262,-0.707407,-1.127618,-0.265017,1.998155,0.217667,1.478495,0.177438,1.933355
2014-02-17,0.331952,0.03721,-0.70644,-1.090117,-0.260433,1.992717,0.20872,1.478964,0.176951,1.937126
2014-02-18,0.329801,0.046011,-0.714948,-1.096638,-0.257251,1.991646,0.197478,1.47838,0.173012,1.939539
2014-02-19,0.333268,0.064681,-0.645986,-1.164727,-0.261497,1.994695,0.207973,1.470084,0.174547,1.92719
