date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,0.552902,1.521711,-0.077377,-1.223969,-0.886387,0.386753,0.494465,0.330802,-0.701976
2014-01-03,1.053598,0.601244,1.860556,-0.120175,-1.218225,-0.870588,0.398408,0.506435,0.301621,-0.699098
2014-01-06,1.044724,0.698674,2.175637,-0.173567,-1.212033,-0.848352,0.408383,0.521576,0.277494,-0.700945
2014-01-07,1.050216,0.667009,2.10297,-0.20511,-1.215135,-0.835744,0.399024,0.541768,0.301409,-0.694138
2014-01-08,1.055348,0.648884,2.033246,-0.253896,-1.21724,-0.829212,0.355287,0.532095,0.301302,-0.692819
2014-01-09,1.049485,0.587573,2.512897,-0.261819,-1.213758,-0.846232,0.33172,0.497053,0.269977,-0.696151
2014-01-10,1.042878,0.531968,1.961978,-0.259151,-1.207752,-0.860673,0.322968,0.457943,0.243304,-0.700283
2014-01-13,1.038513,0.533091,2.261486,-0.295751,-1.202396,-0.867364,0.33412,0.448621,0.245588,-0.69827
2014-01-14,1.046352,0.655893,2.531611,-0.335296,-1.212174,-0.892198,0.309315,0.419475,0.236521,-0.692417
2014-01-15,1.050916,0.653426,2.450528,-0.383298,-1.215025,-0.894174,0.286932,0.405256,0.228912,-0.684095
2014-01-16,1.051657,0.64596,2.105087,-0.401861,-1.214782,-0.895461,0.282847,0.421946,0.225674,-0.684559
2014-01-17,1.052416,0.776104,2.662624,-0.423349,-1.214185,-0.8571,0.254311,0.471782,0.215028,-0.683102
2014-01-20,1.051166,0.717092,2.429906,-0.407572,-1.20971,-0.890265,0.249846,0.421103,0.235001,-0.684228
2014-01-21,1.057894,0.510016,2.923345,-0.330096,-1.215384,-0.858796,0.178987,0.495799,0.224371,-0.682131
2014-01-22,1.058651,0.374444,2.354689,-0.285669,-1.220024,-0.851497,0.152073,0.530754,0.2494,-0.680535
2014-01-23,1.065028,0.378016,2.434233,-0.330619,-1.224061,-0.86649,0.139037,0.504398,0.307124,-0.674096
2014-01-24,1.070775,0.336174,2.148146,-0.337961,-1.230721,-0.861587,0.122323,0.51858,0.315592,-0.671332
2014-01-27,1.072104,0.408553,1.546407,-0.363512,-1.230089,-0.838116,0.085956,0.573187,0.32885,-0.668557
2014-01-28,1.070028,0.408698,1.8606,-0.373228,-1.228549,-0.856218,0.062994,0.540152,0.340149,-0.671069
2014-01-29,1.069842,0.364046,1.715333,-0.378288,-1.228194,-0.83837,0.051681,0.555984,0.315189,-0.670001
2014-01-30,1.072298,0.416511,1.848676,-0.389903,-1.232624,-0.819317,0.071128,0.589285,0.326388,-0.668052
2014-02-07,1.081152,0.179449,1.433922,-0.237596,-1.236576,-0.763953,0.050541,0.699609,0.293265,-0.658976
2014-02-10,1.084331,0.097248,1.176282,-0.238247,-1.24213,-0.757232,0.026599,0.727697,0.279759,-0.654255
2014-02-11,1.085152,0.066928,0.815215,-0.241989,-1.244298,-0.733688,0.009269,0.785098,0.250005,-0.65972
2014-02-12,1.094359,0.097761,0.722242,-0.274477,-1.247452,-0.750263,0.005015,0.751627,0.276157,-0.65715
2014-02-13,1.087617,0.125516,0.688437,-0.305766,-1.244716,-0.752821,0.045521,0.749679,0.258206,-0.667505
2014-02-14,1.094319,0.065719,0.725773,-0.317439,-1.250318,-0.739248,0.038033,0.787336,0.289539,-0.660693
2014-02-17,1.104832,0.011384,0.767363,-0.332308,-1.259923,-0.725454,0.015416,0.815378,0.299566,-0.654971
2014-02-18,1.106783,0.024382,0.766164,-0.376779,-1.260698,-0.717571,-0.011244,0.83805,0.313643,-0.651635
2014-02-19,1.103209,0.022036,1.093923,-0.407874,-1.259166,-0.71696,-0.014038,0.852825,0.306113,-0.659207
2014-02-20,1.09546,0.133807,1.150454,-0.474994,-1.251862,-0.69455,0.001271,0.914564,0.30844,-0.664213
2014-02-21,1.095766,0.119427,1.118006,-0.517522,-1.250117,-0.690064,-0.008836,0.892159,0.293102,-0.659063
2014-02-24,1.111466,0.356597,0.754467,-0.406505,-1.259573,-0.595344,-0.025778,1.038095,0.107467,-0.649053
2014-02-25,1.098851,0.441493,0.917312,-0.453476,-1.246806,-0.583056,0.030377,1.079329,0.077393,-0.660419
2014-02-26,1.103567,0.384941,0.73101,-0.387584,-1.25334,-0.527473,0.046137,1.199904,0.141167,-0.659474
2014-02-27,1.093864,0.468966,0.703787,-0.445572,-1.249753,-0.481286,0.088838,1.291455,0.11029,-0.667328
2014-02-28,1.104336,0.516449,0.840587,-0.462021,-1.256147,-0.507534,0.085885,1.253685,0.119356,-0.671033
2014-03-03,1.114446,0.58431,0.681734,-0.514854,-1.260696,-0.530577,0.068616,1.211498,0.121986,-0.658395
2014-03-04,1.115046,0.589285,0.475436,-0.506869,-1.259736,-0.481691,0.065952,1.302473,0.137263,-0.659117
2014-03-05,1.12297,0.576591,0.436211,-0.536083,-1.266035,-0.492336,0.065054,1.289581,0.150329,-0.657871
2014-03-06,1.118276,0.625733,0.368398,-0.403634,-1.263052,-0.572275,0.096521,1.141948,0.148958,-0.661801
2014-03-07,1.112761,0.625243,0.245144,-0.43857,-1.258728,-0.564642,0.102173,1.147044,0.150577,-0.658437
2014-03-10,1.106034,0.134686,0.108454,-0.165444,-1.245583,-0.627056,0.13479,1.016105,0.237045,-0.661334
2014-03-11,1.105853,0.157672,0.166996,-0.132971,-1.24352,-0.674277,0.181013,0.94213,0.226971,-0.651933
2014-03-12,1.106791,0.156408,0.072167,-0.153072,-1.240781,-0.694366,0.207239,0.92256,0.265801,-0.65577
2014-03-13,1.103998,0.071428,0.141194,-0.122066,-1.238964,-0.662587,0.198991,0.97531,0.253122,-0.654212
2014-03-14,1.112152,0.064911,0.100899,-0.142207,-1.241189,-0.674406,0.202593,0.949117,0.229277,-0.651942
2014-03-17,1.127216,0.138779,0.084933,-0.188291,-1.251851,-0.682614,0.20021,0.939052,0.247564,-0.638828
2014-03-18,1.123656,0.118129,0.077368,-0.15838,-1.251934,-0.656796,0.202827,0.995633,0.253108,-0.644666
2014-03-19,1.12733,0.152503,0.029441,-0.150099,-1.256422,-0.625773,0.214916,1.078451,0.234924,-0.649579
2014-03-20,1.122781,0.238165,0.02494,-0.190041,-1.246377,-0.613445,0.245437,1.129814,0.234697,-0.659107
2014-03-21,1.116647,0.257339,-0.119841,-0.18516,-1.246899,-0.627106,0.238678,1.126893,0.230167,-0.65864
2014-03-24,1.117882,0.276107,-0.115697,-0.181689,-1.248784,-0.646395,0.246216,1.141583,0.237873,-0.671707
2014-03-25,1.116541,0.2687,-0.447167,-0.202196,-1.249775,-0.659139,0.226447,1.121388,0.237019,-0.665925
2014-03-26,1.118812,0.27773,-0.642567,-0.206651,-1.254148,-0.688135,0.204322,1.03102,0.239865,-0.669055
