date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,-0.295883,0.732041,-1.677169,-0.687323,0.809949,2.004978,-0.917992,0.973076,-0.593363,0.324378
2014-01-03,-0.29733,0.720367,-1.581419,-0.756958,0.81334,2.007387,-0.965715,0.952415,-0.594683,0.325738
2014-01-06,-0.316152,0.779246,-1.627619,-0.694116,0.847029,2.019115,-0.967581,0.950235,-0.598681,0.319879
2014-01-07,-0.308721,0.775287,-1.64172,-0.72826,0.832883,2.020271,-0.984923,0.935574,-0.596535,0.324592
2014-01-08,-0.327289,0.751676,-1.60853,-0.624199,0.8621,2.026152,-1.008507,0.969204,-0.586595,0.325049
2014-01-09,-0.332725,0.746589,-1.691323,-0.597608,0.870644,2.033443,-1.018975,0.969749,-0.590807,0.32003
2014-01-10,-0.354593,0.798875,-1.657247,-0.562747,0.904872,2.043598,-1.013685,1.014677,-0.595932,0.315093
2014-01-13,-0.355269,0.798781,-1.64969,-0.590238,0.908898,2.045834,-1.019318,0.964094,-0.589082,0.319713
2014-01-14,-0.349714,0.790634,-1.624641,-0.593567,0.901161,2.037937,-1.030999,0.965337,-0.58832,0.325435
2014-01-15,-0.365602,0.76959,-1.621773,-0.539834,0.926785,2.043303,-1.048592,1.016914,-0.58573,0.335171
2014-01-16,-0.36285,0.766712,-1.636322,-0.552328,0.921883,2.041453,-1.046237,1.029568,-0.588761,0.345546
2014-01-17,-0.365849,0.773634,-1.557302,-0.58192,0.930987,2.045448,-1.055889,1.02723,-0.590509,0.347435
2014-01-20,-0.353668,0.753944,-1.553361,-0.588846,0.910304,2.038844,-1.05797,1.002779,-0.589135,0.347025
2014-01-21,-0.350545,0.732941,-1.45094,-0.579124,0.901877,2.031233,-1.0813,1.023727,-0.588996,0.34889
2014-01-22,-0.345717,0.755994,-1.441186,-0.639848,0.893276,2.031114,-1.077986,1.025169,-0.585714,0.351199
2014-01-23,-0.350193,0.747533,-1.432486,-0.633895,0.898781,2.028942,-1.089403,1.06364,-0.58212,0.357923
2014-01-24,-0.354469,0.723987,-1.398219,-0.624723,0.902076,2.028273,-1.101236,1.085512,-0.590147,0.36123
2014-01-27,-0.352628,0.721863,-1.459332,-0.628143,0.895953,2.023028,-1.118198,0.978072,-0.587516,0.361305
2014-01-28,-0.354317,0.72283,-1.437744,-0.633511,0.897994,2.017141,-1.138498,0.979878,-0.581275,0.356029
2014-01-29,-0.355405,0.707611,-1.395858,-0.678835,0.899672,2.014672,-1.150474,0.956868,-0.580385,0.356827
2014-01-30,-0.357228,0.712707,-1.428559,-0.706137,0.902955,2.013207,-1.151067,0.962971,-0.590789,0.35961
2014-02-07,-0.360456,0.668322,-1.423507,-0.711179,0.902414,2.01264,-1.167436,0.977243,-0.560388,0.416874
2014-02-10,-0.355392,0.686334,-1.390971,-0.778511,0.89189,2.009544,-1.166655,0.95258,-0.560388,0.420087
2014-02-11,-0.349171,0.700753,-1.452038,-0.801452,0.881527,2.006774,-1.167902,0.928599,-0.555351,0.414097
2014-02-12,-0.353625,0.672804,-1.3914,-0.772141,0.886139,2.001034,-1.182776,0.961361,-0.560242,0.417707
2014-02-13,-0.363837,0.674593,-1.397982,-0.692464,0.907007,2.003791,-1.182742,0.918207,-0.565653,0.409886
2014-02-14,-0.362159,0.667033,-1.409718,-0.729099,0.901615,1.998155,-1.198725,0.929018,-0.565299,0.415915
2014-02-17,-0.361255,0.648499,-1.484756,-0.687709,0.896388,1.992717,-1.229011,0.873159,-0.568279,0.420252
2014-02-18,-0.362295,0.644435,-1.473725,-0.689427,0.898254,1.991646,-1.243523,0.882286,-0.562843,0.425679
2014-02-19,-0.371175,0.648326,-1.432567,-0.749209,0.914322,1.994695,-1.242569,0.905832,-0.574261,0.417225
2014-02-20,-0.352885,0.564881,-1.467251,-0.639749,0.888525,1.989884,-1.182027,0.841366,-0.58357,0.416199
2014-02-21,-0.363364,0.585207,-1.499262,-0.660295,0.903779,2.000637,-1.17585,0.86615,-0.571349,0.423956
2014-02-24,-0.375841,0.62782,-1.486558,-0.657852,0.920001,2.006709,-1.195878,0.888533,-0.556918,0.436029
2014-02-25,-0.368035,0.47801,-1.405949,-0.59727,0.910166,2.007281,-1.184747,0.859281,-0.574207,0.426262
2014-02-26,-0.363885,0.475471,-1.395885,-0.558487,0.903115,2.010638,-1.182374,0.861343,-0.563698,0.427945
2014-02-27,-0.351484,0.446762,-1.187285,-0.551161,0.889348,2.020816,-1.173396,0.867354,-0.547116,0.424016
2014-02-28,-0.343874,0.452212,-1.225578,-0.594175,0.873928,2.018954,-1.172023,0.858569,-0.552876,0.427422
2014-03-03,-0.351501,0.413579,-1.031084,-0.617279,0.877935,2.011596,-1.174232,0.876524,-0.5942,0.433447
