date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,2.335424,0.513378,-0.715326,-1.223969,-0.167356,0.753128,-1.480761,-0.3581,-0.419909
2014-01-03,1.053598,2.411718,0.465662,-0.683329,-1.218225,-0.099577,0.745724,-1.444891,-0.358727,-0.418513
2014-01-06,1.044724,2.072634,0.518702,-0.58303,-1.212033,-0.173703,0.768014,-1.467134,-0.360141,-0.426076
2014-01-07,1.050216,2.038961,0.316643,-0.556558,-1.215135,-0.14002,0.722451,-1.441063,-0.358732,-0.418672
2014-01-08,1.055348,2.032677,0.297267,-0.688034,-1.21724,-0.150896,0.688934,-1.437792,-0.353951,-0.418492
2014-01-09,1.049485,2.066094,0.271849,-0.682885,-1.213758,-0.115413,0.68681,-1.425121,-0.355,-0.425862
2014-01-10,1.042878,2.119165,0.127998,-0.677649,-1.207752,-0.070287,0.682607,-1.409723,-0.360597,-0.432087
2014-01-13,1.038513,2.119511,0.079492,-0.681951,-1.202396,-0.068791,0.680489,-1.408573,-0.359907,-0.426597
2014-01-14,1.046352,2.062491,0.148986,-0.806866,-1.212174,-0.067051,0.657487,-1.399166,-0.358587,-0.419647
2014-01-15,1.050916,2.034824,0.108297,-0.758581,-1.215025,-0.032995,0.636372,-1.372732,-0.357404,-0.410433
2014-01-16,1.051657,2.026808,0.165502,-0.711684,-1.214782,-0.047374,0.641126,-1.384631,-0.35617,-0.397782
2014-01-17,1.052416,1.978715,0.195654,-0.733039,-1.214185,-0.07611,0.636643,-1.392012,-0.35705,-0.396753
2014-01-20,1.051166,1.961234,0.244731,-0.693583,-1.20971,-0.076288,0.630111,-1.395436,-0.353382,-0.397281
2014-01-21,1.057894,1.968916,0.102999,-0.757781,-1.215384,-0.105229,0.615523,-1.403883,-0.3496,-0.392892
2014-01-22,1.058651,1.976393,0.133251,-0.735586,-1.220024,-0.121104,0.614483,-1.407398,-0.34845,-0.38878
2014-01-23,1.065028,1.96419,0.120871,-0.815062,-1.224061,-0.094344,0.601094,-1.384982,-0.34507,-0.381293
2014-01-24,1.070775,1.947734,0.154364,-0.838094,-1.230721,-0.084873,0.584454,-1.385782,-0.343141,-0.376647
2014-01-27,1.072104,1.983626,0.180257,-0.709059,-1.230089,-0.039385,0.571219,-1.360191,-0.340597,-0.373064
2014-01-28,1.070028,1.98684,0.175398,-0.740935,-1.228549,-0.045039,0.553665,-1.369875,-0.339547,-0.376407
2014-01-29,1.069842,1.962429,0.134874,-0.779456,-1.228194,-0.040744,0.54354,-1.365823,-0.337474,-0.377576
2014-01-30,1.072298,1.952359,0.180372,-0.738353,-1.232624,-0.017814,0.542367,-1.351149,-0.338246,-0.375415
2014-02-07,1.081152,1.890581,0.119504,-0.80831,-1.236576,-0.00646,0.51053,-1.329171,-0.329613,-0.364776
2014-02-10,1.084331,1.835387,-0.04077,-0.818858,-1.24213,-0.010126,0.480784,-1.32712,-0.327454,-0.360175
2014-02-11,1.085152,1.843007,0.120417,-0.830455,-1.244298,-0.012058,0.465447,-1.336428,-0.330703,-0.367447
2014-02-12,1.094359,1.806741,0.048003,-0.811963,-1.247452,0.009171,0.449742,-1.327365,-0.328635,-0.365096
2014-02-13,1.087617,1.75828,0.070697,-0.911668,-1.244716,-0.004112,0.463859,-1.349706,-0.333222,-0.377768
2014-02-14,1.094319,1.707437,-0.020701,-0.908246,-1.250318,0.016341,0.434987,-1.332481,-0.332721,-0.368391
