date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.701033,0.534126,-0.799221,-0.587882,-0.807258,-0.115704,0.191178,1.474196,0.163461,0.572682
2014-01-03,0.685687,0.560038,-0.826772,-0.605997,-0.78446,-0.090549,0.188115,1.474339,0.164115,0.573921
2014-01-06,0.668203,0.62954,-0.817041,-0.62364,-0.760519,-0.064439,0.209337,1.478041,0.162229,0.566685
2014-01-07,0.665134,0.615088,-0.804721,-0.56923,-0.755459,-0.04817,0.206875,1.482054,0.16411,0.571362
2014-01-08,0.65986,0.604703,-0.844011,-0.647985,-0.746222,-0.040495,0.181048,1.486106,0.168702,0.571799
2014-01-09,0.64054,0.628927,-0.794913,-0.656779,-0.720461,-0.021324,0.18709,1.489177,0.16718,0.568732
2014-01-10,0.650694,0.576798,-0.786438,-0.653245,-0.734399,-0.055451,0.194294,1.488423,0.161127,0.563786
2014-01-13,0.62007,0.604952,-0.769508,-0.607772,-0.688968,0.006804,0.20081,1.495349,0.161952,0.566839
2014-01-14,0.610539,0.530369,-0.733215,-0.59778,-0.67742,0.043211,0.204617,1.493237,0.164116,0.571969
2014-01-15,0.580998,0.46479,-0.675689,-0.415448,-0.633863,0.115011,0.236631,1.503154,0.165627,0.581944
2014-01-16,0.603768,0.465817,-0.673325,-0.439432,-0.667061,0.07008,0.266391,1.500033,0.164069,0.586697
2014-01-17,0.616916,0.438173,-0.757764,-0.412732,-0.683574,0.052863,0.259049,1.506995,0.164588,0.588842
2014-01-20,0.611747,0.442031,-0.750819,-0.448432,-0.674586,0.065494,0.263009,1.503334,0.167842,0.588228
2014-01-21,0.636036,0.483852,-0.708038,-0.490553,-0.710444,0.03118,0.259491,1.500677,0.172374,0.590428
2014-01-22,0.677984,0.778227,-0.776538,-0.559715,-0.772954,-0.06195,0.27628,1.503467,0.17423,0.592973
2014-01-23,0.68282,0.775021,-0.7775,-0.576804,-0.77962,-0.0578,0.265642,1.506049,0.176818,0.599747
2014-01-24,0.683689,0.765166,-0.688493,-0.60984,-0.783274,-0.055845,0.263483,1.505274,0.177405,0.60309
2014-01-27,0.653261,0.828949,-0.725976,-0.517733,-0.741582,0.177578,0.258313,1.497705,0.179632,0.602308
2014-01-28,0.662635,0.828541,-0.685333,-0.485468,-0.754522,0.150891,0.243436,1.491,0.17954,0.597309
2014-01-29,0.650703,0.790169,-0.73758,-0.520228,-0.738059,0.183927,0.204074,1.487152,0.178822,0.598069
2014-01-30,0.669084,0.750242,-0.663094,-0.557068,-0.765907,0.150564,0.211219,1.490788,0.179513,0.601073
2014-02-07,0.665924,0.707498,-0.70228,-0.576004,-0.761131,0.16902,0.200256,1.494912,0.186589,0.635114
2014-02-10,0.660001,0.650374,-0.75079,-0.632766,-0.756142,0.179132,0.193893,1.494366,0.188286,0.638145
2014-02-11,0.651136,0.647593,-0.810111,-0.626549,-0.744208,0.196919,0.180542,1.487408,0.185675,0.631776
2014-02-12,0.647656,0.61074,-0.824164,-0.589763,-0.737261,0.227988,0.179105,1.488082,0.185494,0.635532
2014-02-13,0.646555,0.599514,-0.799499,-0.649662,-0.735248,0.22111,0.195574,1.477664,0.180606,0.628166
2014-02-14,0.64065,0.557576,-0.854886,-0.625939,-0.72834,0.245727,0.176044,1.478495,0.181832,0.634086
2014-02-17,0.635136,0.509422,-0.782326,-0.652892,-0.722791,0.268536,0.155148,1.478964,0.184227,0.638265
2014-02-18,0.624712,0.523803,-0.915407,-0.636957,-0.708327,0.300073,0.144752,1.47838,0.18829,0.643983
2014-02-19,0.637227,0.551478,-0.951835,-0.676706,-0.725181,0.269062,0.160639,1.470084,0.183365,0.634625
2014-02-20,0.650087,0.479996,-1.049067,-0.603915,-0.740106,0.226845,0.170896,1.468839,0.17706,0.634199
2014-02-21,0.642694,0.495742,-0.990567,-0.639946,-0.729598,0.249037,0.152912,1.474222,0.181677,0.642529
2014-02-24,0.606555,0.618099,-0.950083,-0.566666,-0.677695,0.359865,0.131088,1.477313,0.184966,0.654652
2014-02-25,0.606927,0.502731,-0.951401,-0.5518,-0.67451,0.345526,0.156055,1.473813,0.178733,0.64493
2014-02-26,0.588987,0.482821,-0.872834,-0.513317,-0.650769,0.403525,0.152595,1.476207,0.182385,0.645927
2014-02-27,0.577039,0.506113,-0.590941,-0.531698,-0.633689,0.434731,0.162734,1.482361,0.179672,0.642477
2014-02-28,0.603872,0.551139,-0.599884,-0.536598,-0.671549,0.38012,0.157586,1.480775,0.183024,0.650349
2014-03-03,0.573371,0.435071,-0.498839,-0.455862,-0.628363,0.463251,0.137886,1.479851,0.182705,0.727001
2014-03-04,0.584071,0.426532,-0.587908,-0.478362,-0.643867,0.451331,0.13742,1.48622,0.186408,0.728364
2014-03-05,0.583324,0.435863,-0.449615,-0.482949,-0.64437,0.472408,0.134042,1.479688,0.18932,0.728495
2014-03-06,0.619384,0.464269,-0.441032,-0.5323,-0.69536,0.37999,0.166219,1.476062,0.185928,0.727223
2014-03-07,0.595684,0.473157,-0.366058,-0.532587,-0.660535,0.428688,0.168096,1.487122,0.182058,0.730887
2014-03-10,0.597535,0.39876,-0.420814,-0.471265,-0.656263,0.416268,0.186866,1.483971,0.179914,0.728176
2014-03-11,0.612253,0.404145,-0.44937,-0.457338,-0.675361,0.384304,0.203244,1.475788,0.180564,0.698398
2014-03-12,0.642213,0.403677,-0.486594,-0.480411,-0.715305,0.31658,0.242904,1.4629,0.184919,0.688727
2014-03-13,0.624234,0.374603,-0.483245,-0.486773,-0.691087,0.33885,0.236828,1.459071,0.190024,0.58428
2014-03-14,0.597772,0.414505,-0.541159,-0.410262,-0.651856,0.417531,0.242864,1.454705,-0.662041,0.583424
2014-03-17,0.617838,0.428917,-0.555635,-0.457133,-0.682535,0.415973,0.240899,1.489345,-0.640727,0.60004
2014-03-18,0.610428,0.422644,-0.573529,-0.49391,-0.673266,0.403742,0.243039,1.464599,-0.638619,0.595534
2014-03-19,0.611873,0.431777,-0.621097,-0.497462,-0.676776,0.424347,0.247837,1.454696,-0.646494,0.598448
2014-03-20,0.63305,0.287091,-0.625639,-0.495064,-0.699685,0.370161,0.26957,1.448024,-0.644239,0.593389
2014-03-21,0.653831,0.436835,-0.531839,-0.527513,-0.730518,0.309276,0.29156,1.441389,-0.650311,0.591884
2014-03-24,0.669615,0.476335,-0.541719,-0.501366,-0.752348,0.268446,0.325035,1.426661,-0.640907,0.579355
2014-03-25,0.650433,0.473116,-0.644778,-0.497117,-0.728302,0.311298,0.320935,1.426417,-0.623833,0.577052
2014-03-26,0.638761,0.470536,-0.676281,-0.467583,-0.714475,0.338281,0.31179,1.423182,-0.6094,0.582616
2014-03-27,0.675457,0.345462,-0.772622,-0.330923,-0.763853,0.234413,0.358613,1.361923,-0.601141,0.56425
2014-03-28,0.670768,0.348349,-0.863652,-0.324642,-0.757292,0.224393,0.384637,1.316474,-0.602767,0.560051
2014-03-31,0.648658,0.350108,-0.795493,-0.371139,-0.724461,0.241851,0.387244,1.32815,-0.570913,0.559107
2014-04-01,0.66096,0.358863,-0.859213,-0.355738,-0.741407,0.227586,0.382669,1.3307,-0.569491,0.563852
2014-04-02,0.69619,0.385057,-0.856807,-0.314714,-0.790705,0.138222,0.438188,1.325566,-0.570231,0.557505
2014-04-03,0.678183,0.407251,-0.902914,-0.289639,-0.765236,0.190533,0.436386,1.333864,-0.567986,0.55611
2014-04-04,0.676522,0.398406,-0.789617,-0.353782,-0.763275,0.192132,0.422103,1.338168,-0.56142,0.559391
2014-04-08,0.665643,0.400924,-0.880108,-0.322823,-0.744568,0.192611,0.41614,1.336106,-0.56356,0.551528
2014-04-09,0.657102,0.385597,-0.904258,-0.312511,-0.734306,0.222679,0.406124,1.339209,-0.559627,0.556217
2014-04-10,0.61516,0.323887,-0.885929,-0.264935,-0.675292,0.287726,0.408703,1.345023,-0.559337,0.552384
2014-04-11,0.605568,0.337109,-0.820616,-0.304555,-0.662118,0.310892,0.395944,1.341507,-0.556054,0.552514
2014-04-14,0.612681,0.335798,-0.860362,-0.323637,-0.673406,0.304704,0.391847,1.339708,-0.554263,0.5588
2014-04-15,0.612332,0.344935,-0.973517,-0.283283,-0.670056,0.316824,0.379111,1.34004,-0.553506,0.566328
2014-04-16,0.614349,0.344761,-0.918689,-0.314719,-0.673953,0.316254,0.378599,1.332768,-0.551739,0.569886
2014-04-17,0.615171,0.340643,-0.916104,-0.344637,-0.674126,0.318721,0.373331,1.335961,-0.547916,0.572498
2014-04-18,0.620278,0.338857,-0.953888,-0.327972,-0.681143,0.315632,0.372689,1.339327,-0.541508,0.573392
2014-04-21,0.622556,0.308889,-0.923024,-0.326335,-0.683673,0.368617,0.36881,1.344357,-0.526418,0.611144
2014-04-22,0.617801,0.312945,-0.851308,-0.380055,-0.677791,0.371182,0.350152,1.337606,-0.527069,0.60273
2014-04-23,0.617804,0.313703,-0.833493,-0.350451,-0.676502,0.379344,0.335553,1.339049,-0.510366,0.603011
2014-04-24,0.632993,0.289934,-0.917478,-0.357107,-0.695666,0.337216,0.346732,1.336552,-0.507967,0.595544
2014-04-25,0.652619,0.175088,-0.938752,-0.266147,-0.722467,0.249691,0.383714,1.322972,-0.507154,0.586893
2014-04-28,0.7461,-0.409811,-0.805653,0.423459,-0.846912,-0.011725,0.511236,1.317688,-0.496605,0.579802
2014-04-29,0.707117,-0.519475,-0.838267,0.521645,-0.794171,0.068839,0.526008,1.317841,-0.493693,0.576825
2014-04-30,0.694878,-0.540286,-0.897426,0.495062,-0.777785,0.083234,0.54604,1.335542,-0.485896,0.556746
2014-05-05,0.648586,-0.591466,-0.850261,0.614922,-0.721171,0.171089,0.553908,1.31982,-0.489642,0.509219
2014-05-06,0.634256,-0.601963,-0.69455,0.598372,-0.701609,0.201262,0.528988,1.325675,-0.482458,0.510758
2014-05-07,0.653176,-0.655389,-0.779034,0.636492,-0.726359,0.151889,0.54738,1.328162,-0.483617,0.506814
2014-05-08,0.647587,-0.652629,-0.772354,0.555711,-0.718648,0.173636,0.552309,1.324105,-0.483855,0.503706
2014-05-09,0.623605,-0.619265,-0.778195,0.57969,-0.685101,0.229958,0.571917,1.329333,-0.487059,0.500428
2014-05-12,0.617501,-0.633296,-0.811225,0.57741,-0.679884,0.247936,0.570044,1.34475,-0.481286,0.504201
2014-05-13,0.624798,-0.630746,-0.951303,0.560121,-0.68949,0.236639,0.559784,1.348998,-0.483654,0.508655
2014-05-14,0.638088,-0.632671,-1.013523,0.522986,-0.706889,0.211555,0.579262,1.349732,-0.48404,0.505679
2014-05-15,0.631032,-0.605289,-0.979485,0.517673,-0.695626,0.217907,0.579905,1.35005,-0.486322,0.502014
2014-05-16,0.644216,-0.608435,-0.979534,0.581482,-0.71513,0.189302,0.592503,1.350788,-0.487747,0.499537
2014-05-19,0.653563,-0.582841,-0.984777,0.515835,-0.721857,0.219002,0.593902,1.355972,-0.484454,0.508447
2014-05-20,0.655761,-0.582219,-0.979144,0.476571,-0.723765,0.224403,0.593075,1.35687,-0.483393,0.509541
2014-05-21,0.654968,-0.59214,-0.968699,0.493356,-0.724348,0.242665,0.591733,1.370842,-0.484602,0.513363
2014-05-22,0.666507,-0.587344,-0.934493,0.459272,-0.743608,0.200184,0.602287,1.361952,-0.48448,0.511804
2014-05-23,0.678931,-0.548782,-0.969807,0.38263,-0.763295,0.172332,0.609353,1.36532,-0.483975,0.511979
2014-05-26,0.663729,-0.593935,-0.985437,0.457286,-0.743949,0.210139,0.599929,1.36072,-0.486917,0.514777
2014-05-27,0.673595,-0.598993,-0.917177,0.430184,-0.758657,0.196143,0.6024,1.360775,-0.487469,0.514277
2014-05-28,0.66531,-0.604341,-0.774357,0.457246,-0.747234,0.209551,0.574496,1.363351,-0.482935,0.516606
2014-05-29,0.71565,-0.712867,-0.295932,0.654999,-0.809458,0.091403,0.556449,1.36015,-0.483972,0.510853
2014-05-30,0.680866,-0.724214,-0.475565,0.691928,-0.762714,0.116791,0.511698,1.362193,-0.484455,0.514605
2014-06-03,0.696835,-0.733673,-0.551096,0.63993,-0.78069,0.091274,0.495485,1.353551,-0.484561,0.530199
2014-06-04,0.698536,-0.726454,-0.733499,0.641381,-0.780779,0.094643,0.462261,1.357431,-0.483556,0.532552
2014-06-05,0.723602,-0.640794,-0.781385,0.594048,-0.815564,0.04107,0.468612,1.35386,-0.481126,0.533093
2014-06-06,0.716474,-0.627997,-0.699471,0.572315,-0.805637,0.067728,0.459091,1.348914,-0.481708,0.538776
2014-06-09,0.752973,-0.654646,-0.750191,0.578219,-0.850935,-0.007354,0.493986,1.349435,-0.484835,0.534853
2014-06-10,0.738657,-0.686569,-0.889107,0.611056,-0.832311,0.027259,0.4862,1.356575,-0.480367,0.539545
2014-06-11,0.723394,-0.698826,-0.929855,0.654427,-0.815238,0.057558,0.483433,1.357637,-0.480417,0.541277
2014-06-12,0.705011,-0.683676,-0.89728,0.634462,-0.789,0.101481,0.482369,1.355585,-0.484372,0.539444
2014-06-13,0.70017,-0.693525,-0.841007,0.622058,-0.786127,0.106229,0.455988,1.352898,-0.483032,0.538366
2014-06-16,0.681868,-0.725521,-0.856085,0.643617,-0.762425,0.148217,0.465506,1.354273,-0.480651,0.537627
2014-06-17,0.685961,-0.720195,-0.799837,0.722338,-0.769557,0.157072,0.461541,1.363546,-0.476218,0.544774
2014-06-18,0.689765,-0.728882,-0.836964,0.692761,-0.777317,0.142855,0.470262,1.370168,-0.483171,0.546879
2014-06-19,0.683306,-0.683579,-0.831292,0.665801,-0.764513,0.140129,0.484199,1.372941,-0.483947,0.541466
2014-06-20,0.682496,-0.706191,-0.861527,0.70885,-0.762968,0.168197,0.478995,1.375282,-0.481745,0.54643
2014-06-23,0.680088,-0.721455,-0.774202,0.665936,-0.759895,0.181891,0.458726,1.377835,-0.480475,0.552909
2014-06-24,0.69165,-0.706646,-0.697691,0.583816,-0.777743,0.168427,0.451635,1.382428,-0.480394,0.5588
2014-06-25,0.680329,-0.691089,-0.771334,0.622542,-0.76737,0.191439,0.441843,1.378028,-0.484724,0.558655
2014-06-26,0.689478,-0.667121,-0.744711,0.578852,-0.781195,0.185852,0.422863,1.377863,-0.480686,0.563911
2014-06-27,0.691523,-0.682578,-0.762371,0.589528,-0.778274,0.215473,0.41923,1.381709,-0.487667,0.569919
2014-06-30,0.683669,-0.699139,-0.546868,0.602609,-0.76976,0.228591,0.353033,1.385129,-0.476632,0.567035
2014-07-01,0.673219,-0.723954,-0.631801,0.622354,-0.755295,0.278691,0.355444,1.210047,-0.520396,0.58867
2014-07-02,0.681021,-0.728265,-0.596366,0.5359,-0.767548,0.272596,0.351101,1.391276,-0.471371,0.589054
2014-07-03,0.69386,-0.709165,-0.590902,0.55776,-0.7855,0.241745,0.366519,1.167776,-0.522337,0.588759
2014-07-04,0.708345,-0.758105,-0.464308,0.534574,-0.803488,0.214254,0.353836,1.386278,-0.472211,0.585328
2014-07-07,0.70756,-0.757435,-0.512227,0.498734,-0.801792,0.225881,0.355538,1.390808,-0.472074,0.58437
2014-07-08,0.704229,-0.758763,-0.350366,0.432312,-0.798344,0.228954,0.308527,1.383396,-0.474686,0.574626
2014-07-09,0.692438,-0.688166,-0.402565,0.447915,-0.781498,0.252956,0.300159,1.382322,-0.475091,0.573329
2014-07-10,0.70899,-0.688706,-0.459781,0.49409,-0.805518,0.242349,0.300203,1.377703,-0.47484,0.570767
2014-07-11,0.719394,-0.684554,-0.561276,0.42407,-0.82289,0.236788,0.305553,1.376926,-0.474303,0.576198
2014-07-14,0.725158,-0.676456,-0.584935,0.364808,-0.830103,0.242287,0.301001,1.388659,-0.476389,0.59363
2014-07-15,0.720572,-0.664144,-0.655726,0.364759,-0.823565,0.272587,0.286232,1.403494,-0.478178,0.598967
2014-07-16,0.730137,-0.686901,-0.66087,0.475179,-0.831437,0.360486,0.329373,1.380049,-0.481661,0.576078
2014-07-17,0.727848,-0.676317,-0.62645,0.451266,-0.82992,0.367419,0.330236,1.374089,-0.480993,0.576382
2014-07-18,0.735496,-0.643313,-0.634951,0.399073,-0.839716,0.352347,0.372372,1.37171,-0.483092,0.570796
2014-07-21,0.72877,-0.640482,-0.676893,0.412412,-0.831949,0.347975,0.377447,1.38258,-0.486862,0.574417
2014-07-22,0.739445,-0.608781,-0.681588,0.372335,-0.850399,0.324388,0.411146,1.385646,-0.486355,0.57097
2014-07-23,0.754298,-0.661177,-0.641347,0.355804,-0.86686,0.289711,0.447561,1.392895,-0.487501,0.570812
2014-07-24,0.777314,-0.594581,-0.677683,0.426516,-0.897607,0.212633,0.497715,1.39151,-0.491448,0.554535
2014-07-25,0.758395,-0.655416,-0.64558,0.410908,-0.873852,0.2602,0.492462,1.394239,-0.491857,0.557434
2014-07-28,0.766959,-0.539748,-0.609802,0.390899,-0.886301,0.22376,0.510604,1.403146,-0.490633,0.553645
2014-07-29,0.785404,-0.51435,-0.64458,0.37495,-0.910107,0.1905,0.485722,1.403362,-0.489162,0.553253
2014-07-30,0.775351,-0.510905,-0.709771,0.381494,-0.896816,0.232404,0.495077,1.398979,-0.485395,0.562144
2014-07-31,0.812265,-0.41424,-0.675085,0.340934,-0.944685,0.153069,0.516922,1.256396,-0.476231,0.562148
2014-08-01,0.850311,-0.520955,-0.574743,0.440008,-0.989787,0.072256,0.543127,1.147197,-0.47962,0.515678
2014-08-04,0.837029,-0.619812,-0.511392,0.4214,-0.977556,0.102421,0.533714,1.19226,-0.478651,0.510982
2014-08-05,0.843111,-0.625855,-0.534231,0.389628,-0.984462,0.111832,0.520957,1.204612,-0.479999,0.51743
2014-08-06,0.807811,-0.628683,-0.54228,0.358215,-0.942152,0.184329,0.513294,1.298103,-0.471878,0.517775
2014-08-07,0.831521,-0.703511,-0.60467,0.413256,-0.966896,0.138849,0.515335,1.243918,-0.471837,0.516983
2014-08-08,0.798689,-0.753404,-0.599704,0.523672,-0.927029,0.221088,0.505074,1.351628,-0.472559,0.521909
2014-08-11,0.823109,-0.638998,-0.595884,0.488535,-0.958886,0.169905,0.51177,1.283897,-0.469049,0.524226
2014-08-12,0.815461,-0.641645,-0.611241,0.481821,-0.953107,0.194399,0.494347,1.315893,-0.468682,0.531407
2014-08-13,0.795198,-0.642989,-0.674292,0.497642,-0.927484,0.239126,0.48963,1.371741,-0.466227,0.5273
2014-08-14,0.795409,-0.620694,-0.630274,0.608541,-0.926862,0.253084,0.480651,1.390261,-0.467491,0.523958
2014-08-15,0.809217,-0.579671,-0.668061,0.540224,-0.945872,0.234252,0.491959,1.358547,-0.468169,0.518203
2014-08-18,0.802807,-0.596619,-0.657167,0.485157,-0.940379,0.243648,0.466425,1.367955,-0.465409,0.517458
