date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,0.644472,-1.225089,-0.165267,-1.223969,0.661239,-0.050916,1.111088,0.196843,1.949378
2014-01-03,1.053598,0.635067,-1.246547,-0.171584,-1.218225,0.651809,-0.061449,1.109331,0.197619,1.949171
2014-01-06,1.044724,0.844423,-1.224133,-0.014219,-1.212033,0.754252,-0.040249,1.110052,0.195703,1.937483
2014-01-07,1.050216,0.826357,-1.250513,0.001696,-1.215135,0.789457,-0.041614,1.118059,0.197549,1.940518
2014-01-08,1.055348,0.810537,-1.325187,-0.082721,-1.21724,0.808188,-0.053111,1.114178,0.202035,1.940352
2014-01-09,1.049485,0.696404,-1.274579,-0.089952,-1.213758,1.119234,-0.026698,1.108486,0.200568,1.943535
2014-01-10,1.042878,0.654506,-1.276659,-0.086406,-1.207752,1.080217,-0.01886,1.106451,0.194361,1.938024
2014-01-13,1.038513,0.671171,-1.311036,-0.072877,-1.202396,1.13887,-0.010146,1.109125,0.194898,1.936604
2014-01-14,1.046352,0.640583,-1.260183,-0.114491,-1.212174,1.154903,-0.000515,1.112331,0.197099,1.939641
2014-01-15,1.050916,0.611965,-1.205898,-0.030689,-1.215025,1.191122,-0.00683,1.125862,0.198671,1.950973
2014-01-16,1.051657,0.607344,-1.264924,-0.011289,-1.214782,1.185033,-0.003841,1.13249,0.196924,1.94068
2014-01-17,1.052416,0.603262,-1.265526,-0.004265,-1.214185,1.179247,-0.013953,1.137512,0.197485,1.94369
2014-01-20,1.051166,0.583828,-1.331626,-0.068373,-1.20971,1.161435,-0.01788,1.131222,0.200851,1.942869
2014-01-21,1.057894,0.578533,-1.340752,-0.084527,-1.215384,1.15412,-0.046433,1.125949,0.205375,1.945794
2014-01-22,1.058651,0.927988,-1.391647,-0.095118,-1.220024,0.997792,-0.006155,1.124343,0.207075,1.948746
2014-01-23,1.065028,0.917195,-1.397998,-0.113826,-1.224061,1.054558,-0.013676,1.126889,0.209763,1.956247
2014-01-24,1.070775,0.97168,-1.323056,-0.19206,-1.230721,0.985907,0.002466,1.120395,0.210266,1.959843
2014-01-27,1.072104,0.981395,-1.330605,-0.188391,-1.230089,1.014594,-0.00456,1.118222,0.212618,1.956169
2014-01-28,1.070028,0.982064,-1.27454,-0.204197,-1.228549,1.013007,-0.017106,1.109977,0.212421,1.950093
2014-01-29,1.069842,0.929684,-1.339838,-0.211411,-1.228194,1.066524,-0.04253,1.100303,0.211574,1.950176
2014-01-30,1.072298,0.948822,-1.273605,-0.179069,-1.232624,1.113927,-0.0381,1.101415,0.212353,1.95451
2014-02-07,1.081152,0.929024,-1.303259,-0.251334,-1.236576,1.112245,-0.059203,1.112131,0.218993,1.935428
2014-02-10,1.084331,0.875724,-1.28003,-0.293196,-1.24213,1.122852,-0.070669,1.12065,0.220685,1.936326
2014-02-11,1.085152,0.884935,-1.456818,-0.171455,-1.244298,1.123887,-0.09175,1.106716,0.217959,1.928583
2014-02-12,1.094359,0.845646,-1.485704,-0.092742,-1.247452,1.158214,-0.11332,1.107407,0.217645,1.933325
2014-02-13,1.087617,0.868537,-1.459013,-0.155753,-1.244716,1.196526,-0.094709,1.085945,0.212464,1.927985
2014-02-14,1.094319,0.791674,-1.320567,-0.217751,-1.250318,1.265091,-0.119304,1.094155,0.213696,1.933355
2014-02-17,1.104832,0.685659,-1.269651,-0.205405,-1.259923,1.347571,-0.127149,1.106369,0.216149,1.937126
2014-02-18,1.101026,0.705866,-1.348724,-0.179052,-1.255962,1.40134,-0.129856,1.111918,0.220365,1.939539
2014-02-19,1.103209,0.726309,-1.328975,-0.266582,-1.259166,1.388673,-0.114342,1.082013,0.215386,1.92719
2014-02-20,1.09546,0.709594,-1.338864,-0.263229,-1.251862,1.398808,-0.105073,1.079895,0.209261,1.930536
2014-02-21,1.087515,0.729042,-1.346601,-0.23339,-1.243091,1.434528,-0.116436,1.088382,0.213825,1.944623
2014-02-24,1.018254,0.937754,-1.340829,0.244234,-1.177079,1.707864,-0.126069,1.105048,0.216641,1.957152
2014-02-25,1.025442,0.711729,-1.286487,0.227867,-1.181159,1.667969,-0.094967,1.099415,0.210458,1.945995
2014-02-26,1.039827,0.726412,-1.258294,0.161316,-1.197216,1.648618,-0.087404,1.10336,0.214091,1.949567
2014-02-27,1.031143,0.732323,-0.905924,0.186051,-1.193079,1.682978,-0.095858,1.10624,0.211319,1.947883
2014-02-28,1.040799,0.729754,-0.983277,0.200977,-1.199795,1.671642,-0.110402,1.115192,0.214646,1.942305
2014-03-03,1.017059,0.631642,-0.744068,0.246352,-1.174328,1.769054,-0.130848,1.124746,0.213831,1.942124
2014-03-04,1.045057,0.615252,-0.750756,0.15838,-1.199429,1.690356,-0.109511,1.11517,0.217317,1.944456
2014-03-05,1.038988,0.631707,-0.603256,0.18468,-1.194154,1.74928,-0.113812,1.114115,0.220179,1.944287
2014-03-06,1.094494,0.668264,-0.589563,0.157439,-1.243538,1.549037,-0.05985,1.100975,0.217144,1.942054
2014-03-07,1.076904,0.666254,-0.557191,0.08467,-1.228596,1.592017,-0.039053,1.112598,0.213451,1.946327
2014-03-10,1.0566,0.721963,-0.616766,0.190348,-1.203014,1.647574,-0.017525,1.119448,0.210968,1.944634
2014-03-11,1.105507,0.753372,-0.651704,0.214821,-1.243235,1.49423,0.039458,1.112251,0.211401,1.952248
2014-03-12,1.106791,0.754008,-0.680261,0.184771,-1.240781,1.396538,0.097301,1.091149,0.215658,1.941993
2014-03-13,1.103998,0.742318,-0.661961,0.135651,-1.238964,1.40559,0.111691,1.084778,0.213248,1.941743
2014-03-14,1.112152,0.75539,-0.773554,0.132865,-1.241189,1.444152,0.112819,1.080494,0.20951,1.938903
2014-03-17,1.127216,0.733229,-0.811016,0.116717,-1.251851,1.465691,0.109506,1.118931,0.221681,1.955523
2014-03-18,1.093492,0.707329,-0.858685,0.230451,-1.227792,1.559066,0.101787,1.104507,0.224471,1.955483
2014-03-19,1.089011,0.722232,-0.92431,0.250273,-1.225793,1.626572,0.110496,1.090535,0.217948,1.958285
2014-03-20,1.105584,0.582254,-0.966945,0.197916,-1.232731,1.574492,0.142334,1.064345,0.219207,1.957328
2014-03-21,1.116647,0.85986,-0.888649,0.049442,-1.246899,1.424263,0.208065,1.038517,0.2117,1.9519
2014-03-24,1.117882,0.9245,-0.910656,0.060686,-1.248784,1.326787,0.265261,1.01775,0.226014,1.93442
2014-03-25,1.116541,0.917246,-1.090723,0.215716,-1.249775,1.311979,0.281853,1.030435,0.240688,1.932921
2014-03-26,1.118812,0.91499,-1.128744,0.22761,-1.254148,1.336018,0.281258,1.015597,0.246921,1.920623
2014-03-27,1.109109,0.863333,-1.173492,0.224456,-1.246667,1.302249,0.316673,0.975503,0.244544,1.886095
2014-03-28,1.099242,0.713676,-1.280973,0.470581,-1.242142,1.130513,0.389992,0.945804,0.247451,1.876859
2014-03-31,1.084349,0.712284,-1.260595,0.407935,-1.227234,1.14697,0.404309,0.938807,0.266382,1.87105
2014-04-01,1.09474,0.705413,-1.281281,0.428311,-1.234141,1.138543,0.411167,1.290183,0.266524,1.873767
2014-04-02,1.090079,0.754156,-1.245837,0.501323,-1.232616,0.922963,0.480777,1.262923,0.559069,1.86672
2014-04-03,1.093963,0.766738,-1.323188,0.553178,-1.233689,0.954567,0.490648,1.281767,0.564585,1.864584
2014-04-04,1.0947,0.747391,-1.146473,0.500262,-1.234076,0.962539,0.475464,1.289432,0.568945,1.868176
2014-04-08,1.088279,0.782617,-1.234632,0.524551,-1.226193,0.925376,0.476441,1.281354,0.566584,1.855687
2014-04-09,1.093268,0.750359,-1.33808,0.607128,-1.231796,0.995387,0.465773,1.286166,0.568196,1.857893
2014-04-10,1.083637,0.693845,-1.231075,0.58273,-1.225488,1.070745,0.455198,1.303183,0.567726,1.852489
2014-04-11,1.084445,0.705732,-1.169629,0.55172,-1.228479,1.100205,0.438574,1.306825,0.563894,1.848793
2014-04-14,1.08663,0.705163,-1.203713,0.524265,-1.230166,1.087831,0.430776,1.313278,0.558964,1.852088
2014-04-15,1.092768,0.770241,-1.234997,0.554446,-1.229205,1.16555,0.429127,1.334584,0.558037,1.860074
2014-04-16,1.091078,0.777729,-1.205292,0.530022,-1.228975,1.14783,0.435659,1.332768,0.555293,1.870888
2014-04-17,1.091786,0.779819,-1.310501,0.546758,-1.227592,1.19571,0.434003,1.335961,0.558738,1.866092
2014-04-18,1.096396,0.773851,-1.381224,0.611544,-1.2301,1.20372,0.434239,1.339327,0.564561,1.867937
2014-04-21,1.090708,0.792301,-1.385416,0.66369,-1.224871,1.217385,0.429249,1.344357,0.570944,1.859555
2014-04-22,1.086793,0.788034,-1.244971,0.486911,-1.225731,1.163754,0.423552,1.337606,0.56793,1.850465
2014-04-23,1.087856,0.784233,-1.18536,0.416274,-1.2253,1.156591,0.41578,1.339049,0.575947,1.853387
2014-04-24,1.084977,0.726304,-1.177007,0.694638,-1.220424,1.039305,0.435788,1.321393,0.575443,1.851927
2014-04-25,1.072615,0.719793,-1.188788,0.686713,-1.210057,1.022906,0.443973,1.292302,0.573669,1.83752
2014-04-28,1.060281,0.749778,-1.194025,0.598651,-1.199717,1.022774,0.449554,1.276686,0.566018,1.83455
2014-04-29,1.061277,0.686957,-1.013346,0.68512,-1.198623,1.069886,0.408106,1.297573,0.564583,2.078625
2014-04-30,1.065651,0.702704,-1.075092,0.704072,-1.201291,1.056081,0.399813,0.949824,0.566695,2.037195
2014-05-05,1.062432,0.641221,-1.036796,0.843339,-1.207804,1.184023,0.375677,0.938197,0.581471,1.985337
2014-05-06,1.06113,0.619199,-0.730481,0.803716,-1.206894,1.241585,0.321387,0.933901,0.591543,1.865053
2014-05-07,1.057498,0.617591,-0.774295,0.813849,-1.202302,1.24252,0.319306,0.927869,0.589539,1.861963
2014-05-08,1.058775,0.622092,-0.778308,0.701345,-1.204552,1.256814,0.324091,0.927776,0.590281,1.858039
2014-05-09,1.0546,0.637596,-0.735867,0.677929,-1.202568,1.295353,0.327275,0.92553,0.588502,1.853844
2014-05-12,1.057462,0.552501,-0.814265,0.771706,-1.208424,1.346892,0.31565,0.939957,0.591484,1.858771
2014-05-13,1.057417,0.542754,-0.950023,0.736205,-1.206857,1.237555,0.315692,0.946916,0.58875,1.86575
2014-05-14,1.059808,0.536601,-1.011148,0.675874,-1.207207,1.173839,0.346744,0.932856,0.589662,1.861565
2014-05-15,1.054575,0.563757,-0.966101,0.672656,-1.201836,1.189762,0.346702,0.92954,0.58687,1.85767
2014-05-16,1.052845,0.559517,-1.055549,0.736286,-1.201572,1.137407,0.353569,0.926801,0.585271,1.854651
2014-05-19,1.071057,0.556528,-1.042005,0.680768,-1.206375,1.14339,0.348341,0.940547,0.574875,1.868765
2014-05-20,1.075378,0.561192,-1.102318,0.690354,-1.208461,1.132821,0.333631,0.939552,0.576191,1.869431
2014-05-21,1.080999,0.56352,-1.105295,0.752364,-1.215513,1.128244,0.335494,0.953038,0.576745,1.874153
2014-05-22,1.076864,0.566096,-1.118568,0.712886,-1.215954,1.089999,0.324858,0.944971,0.627698,1.872285
2014-05-23,1.078667,0.656915,-1.075255,0.517433,-1.220589,0.969904,0.354007,0.942385,0.629825,1.871106
2014-05-26,1.085687,0.613999,-1.06617,0.465013,-1.22804,1.007665,0.340766,0.939747,0.629705,1.875618
2014-05-27,1.087852,0.597206,-0.905475,0.687838,-1.231383,0.962109,0.336641,0.94664,0.628472,1.875676
2014-05-28,1.089311,0.610127,-0.906668,0.697288,-1.232592,0.930633,0.338,0.945156,0.629709,1.877196
2014-05-29,1.088474,0.638879,-0.967382,0.615949,-1.223937,0.940144,0.34386,0.937879,0.624829,1.871593
2014-05-30,1.087981,0.620926,-1.033762,0.686559,-1.222924,0.998363,0.357237,0.939944,0.623812,1.874974
2014-06-03,1.095195,0.618689,-0.960982,0.66534,-1.223904,0.99997,0.363702,0.931474,0.629398,1.863829
2014-06-04,1.096109,0.67356,-1.144099,0.63687,-1.221983,1.070417,0.348886,0.937315,0.631065,1.866797
2014-06-05,1.09495,0.676331,-1.227558,0.505016,-1.223437,1.056198,0.335451,0.93034,0.630753,1.870146
2014-06-06,1.098364,0.66505,-1.238492,0.536164,-1.225108,1.035871,0.332361,0.949473,0.631512,1.865203
2014-06-09,1.095594,0.627524,-1.261945,0.539514,-1.220418,0.894647,0.370854,0.946904,0.631758,1.860665
2014-06-10,1.095166,0.675839,-1.350191,0.542629,-1.219848,0.854023,0.411617,0.959326,0.637499,1.866043
2014-06-11,1.096076,0.671655,-1.438562,0.628727,-1.223689,0.860796,0.417343,0.965898,0.637151,1.867226
2014-06-12,1.09943,0.682266,-1.269563,0.554908,-1.224578,0.927806,0.403926,0.96726,0.631783,1.863303
2014-06-13,1.09884,0.637744,-1.164814,0.548363,-1.228993,0.95435,0.369059,0.960723,0.632191,1.862929
2014-06-16,1.101179,0.616293,-1.188076,0.528428,-1.233325,0.986858,0.368822,0.980971,0.633542,1.860643
2014-06-17,1.104596,0.681681,-1.112517,0.594204,-1.23759,1.076714,0.369107,0.985341,0.634061,1.871932
2014-06-18,1.099516,0.676727,-1.098169,0.565497,-1.236457,1.070883,0.375047,0.997597,0.633062,1.876149
2014-06-19,1.089669,0.579307,-1.07198,0.626387,-1.224775,1.030209,0.390418,0.998769,0.629854,1.870707
2014-06-20,1.099217,0.554939,-1.059759,0.696541,-1.231135,1.050257,0.38154,1.019813,0.629377,1.874498
2014-06-23,1.104219,0.536375,-1.010066,0.66473,-1.232376,1.05912,0.367446,1.01813,0.629937,1.881206
2014-06-24,1.107675,0.535475,-0.798661,0.528615,-1.237721,1.055767,0.33585,1.028323,0.628891,1.88616
2014-06-25,1.106203,0.543942,-0.855308,0.453747,-1.244624,1.092206,0.327672,1.034248,0.626216,1.88657
2014-06-26,1.110901,0.515669,-0.788826,0.651353,-1.249214,1.11197,0.285915,1.027686,0.628359,1.892182
2014-06-27,1.119505,0.506639,-0.734945,0.680063,-1.244288,1.130248,0.261074,1.031977,0.631983,1.900088
2014-06-30,1.12006,0.499062,-0.785401,0.610811,-1.246955,1.12515,0.238012,1.038892,0.631904,1.893779
2014-07-01,1.13258,0.486282,-0.882104,0.585939,-1.254558,1.148545,0.211158,-2.165235,0.581593,1.908028
2014-07-02,1.135269,0.480036,-0.901485,0.528701,-1.258247,1.172053,0.187393,1.022972,0.639094,1.906165
2014-07-03,1.136956,0.465064,-0.999353,0.548131,-1.259354,1.198308,0.165507,-2.178475,0.584787,1.904453
2014-07-04,1.137902,0.402346,-0.968578,0.473916,-1.259248,1.124379,0.16055,1.04311,0.637385,1.899954
2014-07-07,1.139421,0.394082,-0.92616,0.48519,-1.259389,1.045833,0.177495,1.031645,0.639627,1.899226
2014-07-08,1.137804,0.386215,-0.709816,0.356357,-1.258686,1.056116,0.135702,1.030889,0.64164,1.885378
2014-07-09,1.135631,0.411952,-0.62871,0.39396,-1.255764,1.075552,0.093835,1.031662,0.640702,1.883682
2014-07-10,1.140203,0.401926,-0.631085,0.534021,-1.261441,1.055288,0.08883,1.030909,0.63918,1.884398
2014-07-11,1.144752,0.43375,-0.74255,0.388055,-1.268921,1.000638,0.117895,1.033895,0.639374,1.893864
2014-07-14,1.155504,0.410819,-0.794684,0.324967,-1.276315,1.019003,0.115703,1.045056,0.641113,1.918074
2014-07-15,1.159864,0.417813,-0.831186,0.297726,-1.278186,1.071709,0.127702,1.054984,0.640815,1.927076
2014-07-16,1.146687,0.345349,-0.958868,0.472274,-1.264291,0.968693,0.168285,1.04108,0.63949,1.897216
2014-07-17,1.145179,0.345865,-0.951005,0.493838,-1.265206,0.954938,0.163812,1.038945,0.641181,1.898538
2014-07-18,1.146567,0.392243,-0.908809,0.63542,-1.266444,0.833117,0.240955,1.032209,0.637436,1.887534
2014-07-21,1.137124,0.384171,-0.929963,0.698136,-1.261077,0.742126,0.276658,1.043363,0.633989,1.898302
2014-07-22,1.140024,0.364091,-0.923506,0.722155,-1.268264,0.734923,0.296488,1.046424,0.63148,1.88998
2014-07-23,1.137616,0.343017,-0.90561,0.588633,-1.264607,0.736005,0.332542,1.045497,0.628492,1.891603
2014-07-24,1.124854,0.490119,-0.953913,0.76843,-1.258724,0.541308,0.414387,1.042756,0.62652,1.871278
2014-07-25,1.124874,0.43663,-0.957971,0.991616,-1.258936,0.592546,0.409529,1.047355,0.625302,1.876168
2014-07-28,1.121107,0.323007,-0.851916,1.051882,-1.259877,0.621449,0.392881,1.04511,0.626876,1.872367
2014-07-29,1.127823,0.290396,-0.843741,0.97687,-1.26452,0.65236,0.383188,1.038031,0.62798,1.871574
2014-07-30,1.132473,0.290556,-0.840728,1.097379,-1.266671,0.835753,0.397732,1.094165,0.627631,1.884646
2014-07-31,1.132564,0.299403,-0.845863,1.013486,-1.269239,0.803964,0.414417,1.422132,0.618849,1.88465
2014-08-01,1.12968,0.355089,-0.800689,0.961465,-1.267404,0.840568,0.412252,1.417871,0.615658,1.883533
2014-08-04,1.130352,0.411159,-0.691559,0.903141,-1.272861,0.80838,0.421789,1.412687,0.617676,1.876032
2014-08-05,1.141884,0.394932,-0.608293,0.882623,-1.279791,0.871853,0.405612,1.413102,0.617208,1.882412
2014-08-06,1.141923,0.399289,-0.626664,0.788998,-1.27811,0.911391,0.400089,1.416382,0.623078,1.882428
2014-08-07,1.147275,0.353917,-0.670278,0.844408,-1.276167,0.874612,0.407876,1.418921,0.625056,1.882447
2014-08-08,1.150895,0.299969,-0.645409,0.95707,-1.278337,0.966382,0.415509,1.421236,0.625956,1.887299
2014-08-11,1.152363,0.270242,-0.590964,0.844038,-1.282364,0.980458,0.397385,1.422348,0.626565,1.894942
2014-08-12,1.156497,0.266563,-0.611892,0.80606,-1.28833,0.975371,0.389337,1.419341,0.62609,1.900608
2014-08-13,1.155209,0.261109,-0.694163,0.775386,-1.286226,0.99684,0.380367,1.416413,0.629653,1.894853
2014-08-14,1.160107,0.28194,-0.58608,0.803891,-1.288521,1.017757,0.364649,1.421321,0.628072,1.886873
2014-08-15,1.164411,0.306877,-0.587812,0.820709,-1.294354,0.995814,0.366462,1.423668,0.628158,1.886209
