date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,-1.6107,-0.063748,-0.867866,-1.223969,1.644108,-0.611485,1.474196,0.206671,1.479195
2014-01-03,1.053598,-1.632206,-0.131714,-0.93026,-1.218225,1.609208,-0.61371,1.474339,0.201462,1.480765
2014-01-06,1.044724,-1.623716,-0.166927,-0.951531,-1.212033,1.534161,-0.594558,1.478041,0.183038,1.472502
2014-01-07,1.050216,-1.626566,-0.152615,-0.960025,-1.215135,1.555677,-0.617863,1.482054,0.183799,1.478386
2014-01-08,1.055348,-1.629993,-0.224632,-0.976188,-1.21724,1.55395,-0.671251,1.486106,0.172936,1.478766
2014-01-09,1.049485,-1.624932,-0.224865,-0.954469,-1.213758,1.520616,-0.679515,1.489177,0.148399,1.49524
2014-01-10,1.042878,-1.628845,-0.23715,-0.950931,-1.207752,1.47658,-0.680149,1.488423,0.144834,1.489768
2014-01-13,1.038513,-1.623164,-0.278291,-0.977211,-1.202396,1.471876,-0.694076,1.495349,0.138473,1.475182
2014-01-14,1.046352,-1.638232,-0.315279,-0.981097,-1.212174,1.519463,-0.738648,1.493237,0.142254,1.47567
2014-01-15,1.050916,-1.646565,-0.230244,-0.936287,-1.215025,1.548834,-0.787562,1.503154,0.140132,1.485278
2014-01-16,1.051657,-1.635778,-0.182053,-0.951845,-1.214782,1.575229,-0.78595,1.500033,0.142276,1.423765
2014-01-17,1.052416,-1.630262,-0.204189,-0.934615,-1.214185,1.557152,-0.81749,1.506995,0.144481,1.42644
2014-01-20,1.051166,-1.632063,-0.170241,-0.912693,-1.20971,1.533549,-0.825193,1.503334,0.147227,1.423712
2014-01-21,1.057894,-1.63671,-0.223158,-0.910522,-1.215384,1.560798,-0.868704,1.500677,0.132106,1.429882
2014-01-22,1.058651,-1.68988,-0.190627,-0.898192,-1.220024,1.624274,-0.903408,1.503467,0.13294,1.433844
2014-01-23,1.065028,-1.698064,-0.232296,-0.896072,-1.224061,1.664991,-0.923998,1.506049,0.129144,1.442945
2014-01-24,1.070775,-1.710528,-0.258042,-0.896909,-1.230721,1.685316,-0.93845,1.505274,0.108392,1.447472
2014-01-27,1.072104,-1.714611,-0.248022,-0.922001,-1.230089,1.66852,-0.948016,1.497705,0.11163,1.449568
2014-01-28,1.070028,-1.717177,-0.265714,-0.952592,-1.228549,1.650073,-0.965865,1.491,0.125851,1.445829
2014-01-29,1.069842,-1.683164,-0.266894,-0.932206,-1.228194,1.611239,-0.982036,1.487152,0.121118,1.444461
2014-01-30,1.072298,-1.664095,-0.273826,-0.949667,-1.232624,1.614014,-0.959132,1.490788,0.098886,1.44873
2014-02-07,1.081152,-1.693365,-0.300785,-0.920477,-1.236576,1.662071,-0.973566,1.494912,0.112967,1.45989
2014-02-10,1.084331,-1.765259,-0.266602,-0.943098,-1.24213,1.733125,-0.981743,1.494366,0.099466,1.4624
2014-02-11,1.085152,-1.757997,-0.210575,-0.975197,-1.244298,1.711167,-0.992397,1.487408,0.111102,1.454234
2014-02-12,1.094359,-1.758068,-0.242975,-0.987004,-1.247452,1.736258,-0.999414,1.488082,0.112318,1.457423
2014-02-13,1.087617,-1.737081,-0.237389,-0.963984,-1.244716,1.701536,-0.943781,1.477664,0.113874,1.445778
2014-02-14,1.094319,-1.764196,-0.209019,-0.952536,-1.250318,1.748576,-0.96451,1.478495,0.118443,1.454237
2014-02-17,1.104832,-1.792511,-0.159495,-0.91801,-1.259923,1.804632,-0.991654,1.478964,0.117837,1.45789
2014-02-18,1.106783,-1.784381,-0.15718,-0.961772,-1.260698,1.813072,-0.979577,1.47838,0.122527,1.464264
2014-02-19,1.103209,-1.779123,-0.205897,-0.987228,-1.259166,1.7981,-0.929518,1.470084,0.12827,1.451673
2014-02-20,1.09546,-1.714258,-0.232599,-0.959624,-1.251862,1.82465,-0.887988,1.468839,0.125177,1.454338
2014-02-21,1.095766,-1.747361,-0.267296,-1.004947,-1.250117,1.778682,-0.891758,1.474222,0.126126,1.459701
2014-02-24,1.111466,-1.752726,-0.280809,-1.071776,-1.259573,1.754935,-0.938944,1.477313,0.278202,1.470862
2014-02-25,1.098851,-1.733771,-0.238545,-0.990702,-1.246806,1.672283,-0.883434,1.473813,0.276403,1.457536
2014-02-26,1.103567,-1.745871,-0.261255,-0.98508,-1.25334,1.70022,-0.874332,1.476207,0.310558,1.460887
2014-02-27,1.093864,-1.695407,-0.270364,-0.976471,-1.249753,1.693396,-0.832633,1.482361,0.276395,1.455873
2014-02-28,1.104336,-1.707558,-0.329238,-0.991773,-1.256147,1.740867,-0.859966,1.480775,0.278702,1.50142
