date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.111613,0.391682,0.979456,1.04946,0.120617,-1.856562,0.767743,-1.9047,-0.643812,-1.440484
2014-01-03,0.096349,0.425855,0.921608,0.971537,0.147681,-1.839891,0.775366,-1.888944,-0.645322,-1.437619
2014-01-06,0.070893,0.56217,0.787268,0.951752,0.192625,-1.808601,0.768033,-1.86345,-0.647325,-1.439028
2014-01-07,0.07032,0.550326,0.704912,0.946871,0.192664,-1.799523,0.758023,-1.849205,-0.646578,-1.431601
2014-01-08,0.077869,0.551649,0.773238,0.924489,0.179888,-1.787478,0.747102,-1.838865,-0.641707,-1.430329
2014-01-09,0.083776,0.517333,0.907211,0.949231,0.169001,-1.791343,0.756846,-1.84637,-0.642131,-1.442455
2014-01-10,0.091567,0.489487,1.116572,0.92781,0.155444,-1.794317,0.760661,-1.85614,-0.647476,-1.44684
2014-01-13,0.094761,0.491848,1.134227,0.89431,0.152383,-1.800987,0.744297,-1.861384,-0.647804,-1.43746
2014-01-14,0.149897,0.664312,1.150643,0.951985,0.058247,-1.81976,0.761372,-1.872346,-0.64642,-1.429204
2014-01-15,0.163555,0.67568,0.987071,0.832236,0.035146,-1.811246,0.773505,-1.858125,-0.645448,-1.42108
2014-01-16,0.146371,0.667061,1.052677,0.830209,0.06405,-1.81166,0.782273,-1.859679,-0.642985,-1.394376
2014-01-17,0.193905,0.536571,1.086096,1.009289,-0.012812,-1.813731,0.817778,-1.868937,-0.644469,-1.393548
2014-01-20,0.206634,0.520836,1.027623,0.993492,-0.033833,-1.826146,0.823287,-1.881129,-0.640707,-1.393877
2014-01-21,0.208437,0.477089,0.869732,0.949936,-0.038926,-1.824091,0.814806,-1.875486,-0.637132,-1.392442
2014-01-22,0.184644,0.306194,0.899806,1.030255,-0.001347,-1.820784,0.81761,-1.865602,-0.635989,-1.390823
2014-01-23,0.190277,0.299562,0.924684,0.890596,-0.011863,-1.811877,0.808589,-1.855944,-0.63266,-1.384988
2014-01-24,0.186551,0.268826,0.927186,0.888119,-0.008718,-1.81138,0.808575,-1.854775,-0.629852,-1.382197
2014-01-27,0.168258,0.317465,0.917018,0.788952,0.020018,-1.80398,0.806911,-1.842803,-0.626959,-1.378758
2014-01-28,0.16343,0.319965,0.921707,0.814403,0.028014,-1.803478,0.799272,-1.845882,-0.625018,-1.381057
2014-01-29,0.266184,0.506512,0.889228,1.032285,-0.143762,-1.834588,0.869008,-1.885428,-0.621599,-1.379906
2014-01-30,0.293463,0.466174,0.952344,1.021806,-0.190155,-1.842594,0.922644,-1.886339,-0.623085,-1.378765
2014-02-07,0.301945,0.447795,0.952543,0.942698,-0.206054,-1.836163,0.92915,-1.879157,-0.614948,-1.370456
2014-02-10,0.274078,0.22346,0.873264,0.991111,-0.163355,-1.823906,0.916572,-1.85712,-0.612792,-1.364915
2014-02-11,0.250593,0.19719,0.77681,0.99541,-0.124789,-1.824489,0.908927,-1.856015,-0.615396,-1.370018
