date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,-0.684672,-2.116615,0.372077,-1.223969,-0.04638,-0.419169,1.474196,1.274251,-1.428327
2014-01-03,1.053598,-0.684449,-2.165961,0.327014,-1.218225,-0.032406,-0.425373,1.474339,1.26715,-1.42546
2014-01-06,1.044724,-0.52053,-2.22213,0.392295,-1.212033,0.008042,-0.398134,1.478041,1.26514,-1.426861
2014-01-07,1.050216,-0.527083,-2.179508,0.385501,-1.215135,0.010171,-0.408174,1.482054,1.267798,-1.419444
2014-01-08,1.055348,-0.540017,-2.167643,0.382392,-1.21724,0.033877,-0.438455,1.486106,1.271948,-1.41817
2014-01-09,1.049485,-0.637838,-2.194454,0.423483,-1.213758,-0.042244,-0.389756,1.489177,1.270252,-1.430128
2014-01-10,1.042878,-0.635176,-2.147783,0.400744,-1.207752,-0.049838,-0.377,1.488423,1.262423,-1.434506
2014-01-13,1.038513,-0.651177,-2.161687,0.370954,-1.202396,-0.096262,-0.351236,1.495349,1.25978,-1.42527
2014-01-14,1.046352,-0.579468,-2.154598,0.19464,-1.212174,-0.119232,-0.340255,1.493237,1.264202,-1.417059
2014-01-15,1.050916,-0.595929,-2.177947,0.19093,-1.215025,-0.071075,-0.354048,1.503154,1.266436,-1.408934
2014-01-16,1.051657,-0.592539,-2.138561,0.226826,-1.214782,-0.076034,-0.340059,1.500033,1.258588,-1.382761
2014-01-17,1.052416,-0.551092,-2.160077,0.301336,-1.214185,-0.046063,-0.345804,1.506995,1.261054,-1.381922
2014-01-20,1.051166,-0.578624,-2.150145,0.262863,-1.20971,-0.083415,-0.3283,1.503334,1.264846,-1.382267
2014-01-21,1.057894,-0.632957,-2.130118,0.285019,-1.215384,-0.043004,-0.347804,1.500677,1.262936,-1.380821
2014-01-22,1.058651,-0.564963,-2.095518,0.145019,-1.220024,-0.057395,-0.331195,1.503467,1.259137,-1.379205
2014-01-23,1.065028,-0.568339,-2.129759,0.140571,-1.224061,-0.050208,-0.327054,1.506049,1.259786,-1.373358
2014-01-24,1.070775,-0.601868,-2.121884,0.177521,-1.230721,-0.024222,-0.343028,1.505274,1.246843,-1.370569
2014-01-27,1.072104,-0.647921,-2.165004,0.244441,-1.230089,-0.068878,-0.333114,1.497705,1.249852,-1.367133
2014-01-28,1.070028,-0.64742,-2.090498,0.156716,-1.228549,-0.052281,-0.341877,1.491,1.254184,-1.369436
2014-01-29,1.069842,-0.679814,-2.157184,0.245425,-1.228194,0.003437,-0.349741,1.487152,1.247236,-1.368286
2014-01-30,1.072298,-0.639631,-1.98434,0.219782,-1.232624,0.019461,-0.355056,1.490788,1.236454,-1.367131
2014-02-07,1.081152,-0.643539,-2.024777,0.161404,-1.236576,0.032562,-0.383389,1.494912,1.251788,-1.358627
