date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.255805,1.127598,0.11723,-0.485928,-0.122006,-0.676579,-0.278478,-2.178848,-1.593455,-0.657994
2014-01-03,0.246883,1.138171,0.133109,-0.504204,-0.10599,-0.66381,-0.294275,-2.175399,-1.599315,-0.655151
2014-01-06,0.223549,1.226876,0.098266,-0.52324,-0.065888,-0.626834,-0.298258,-2.153438,-1.598495,-0.657121
2014-01-07,0.231487,1.218714,0.037353,-0.550762,-0.079693,-0.63067,-0.312786,-2.141414,-1.598388,-0.650374
2014-01-08,0.221832,1.201114,-0.033545,-0.58459,-0.063017,-0.613163,-0.33695,-2.122874,-1.593499,-0.649072
2014-01-09,0.212823,1.198161,-0.061787,-0.581075,-0.048975,-0.610437,-0.344376,-2.123193,-1.59342,-0.652196
2014-01-10,0.19352,1.238496,-0.060993,-0.594945,-0.016688,-0.587242,-0.337887,-2.122356,-1.596324,-0.65634
2014-01-13,0.197353,1.235722,-0.070431,-0.628886,-0.020887,-0.596543,-0.341631,-2.122844,-1.597642,-0.654474
2014-01-14,0.197522,1.181483,-0.061413,-0.596077,-0.022117,-0.585518,-0.345533,-2.105517,-1.597451,-0.648692
2014-01-15,0.215781,1.18287,-0.078847,-0.615974,-0.052761,-0.604454,-0.343155,-2.077725,-1.5935,-0.640331
2014-01-16,0.204584,1.172652,0.066772,-0.587479,-0.034106,-0.587204,-0.355119,-2.085846,-1.585269,-0.641311
2014-01-17,0.189442,1.235344,-0.012331,-0.553858,-0.005296,-0.552047,-0.361034,-2.084834,-1.592322,-0.639825
2014-01-20,0.196696,1.222463,-0.100316,-0.61981,-0.017149,-0.563836,-0.361195,-2.08702,-1.588429,-0.640959
2014-01-21,0.204081,1.193453,-0.130033,-0.663195,-0.031629,-0.564365,-0.378072,-2.083727,-1.586035,-0.638844
2014-01-22,0.201784,1.163641,-0.061853,-0.661329,-0.03017,-0.565339,-0.387096,-2.083979,-1.584273,-0.637228
2014-01-23,0.206655,1.150096,-0.120508,-0.733853,-0.039358,-0.561034,-0.395447,-2.073646,-1.581173,-0.630768
2014-01-24,0.20881,1.138014,-0.07939,-0.718375,-0.046071,-0.561809,-0.396812,-2.075643,-1.576378,-0.627993
2014-01-27,0.218404,1.121261,-0.095855,-0.707291,-0.064079,-0.570854,-0.395072,-2.083717,-1.577134,-0.625309
2014-01-28,0.20785,1.124407,-0.057915,-0.741506,-0.046527,-0.558415,-0.407129,-2.092577,-1.571971,-0.627878
2014-01-29,0.229028,1.169293,-0.083719,-0.735098,-0.082106,-0.583005,-0.391716,-2.089025,-1.564625,-0.626819
2014-01-30,0.256113,1.067494,-0.089848,-0.685751,-0.128453,-0.618762,-0.349998,-2.08575,-1.56934,-0.624828
2014-02-07,0.274084,1.07189,-0.032491,-0.69611,-0.160338,-0.635332,-0.337861,-2.069946,-1.560344,-0.616628
2014-02-10,0.276177,1.05287,-0.06335,-0.721866,-0.166813,-0.639335,-0.316622,-2.070661,-1.556655,-0.611961
2014-02-11,0.26678,1.037007,-0.14111,-0.713276,-0.15155,-0.631345,-0.325164,-2.065704,-1.560349,-0.617452
2014-02-12,0.263653,1.005878,-0.114604,-0.725758,-0.146178,-0.61343,-0.335346,-2.07759,-1.551596,-0.614851
2014-02-13,0.238276,1.060856,-0.138614,-0.762538,-0.101929,-0.586616,-0.332611,-2.074203,-1.553236,-0.625135
2014-02-14,0.237319,1.027517,-0.154438,-0.767389,-0.102386,-0.579233,-0.347932,-2.06532,-1.556666,-0.618349
2014-02-17,0.263881,1.078074,-0.214295,-0.80154,-0.149214,-0.610951,-0.352163,-2.066342,-1.550214,-0.612672
2014-02-18,0.263024,1.100021,-0.200096,-0.840476,-0.148068,-0.605465,-0.362194,-2.046008,-1.543522,-0.60929
2014-02-19,0.246289,1.090633,-0.213283,-0.797561,-0.118977,-0.587688,-0.372933,-2.060928,-1.54677,-0.616905
2014-02-20,0.227533,1.08504,-0.131465,-0.815315,-0.084251,-0.572338,-0.383849,-2.068993,-1.556099,-0.621798
2014-02-21,0.244735,1.053436,-0.195933,-0.810728,-0.113498,-0.586654,-0.408232,-2.063944,-1.545751,-0.616562
2014-02-24,0.2393,1.094785,-0.266008,-0.833497,-0.105625,-0.553595,-0.447648,-2.026481,-1.529505,-0.606501
2014-02-25,0.234112,0.983701,-0.2338,-0.901448,-0.093546,-0.559493,-0.455066,-2.05274,-1.533008,-0.617837
2014-02-26,0.199394,0.950012,-0.228462,-0.833734,-0.037411,-0.498748,-0.459841,-2.041196,-1.525972,-0.61688
2014-02-27,0.176579,0.989604,-0.190638,-0.878417,0.003188,-0.461137,-0.443643,-2.042111,-1.52825,-0.624612
2014-02-28,0.185942,0.993665,-0.184631,-0.941472,-0.013153,-0.474184,-0.467022,-2.036022,-1.527221,-0.627654
2014-03-03,0.207909,1.025232,-0.155611,-0.988468,-0.053784,-0.500639,-0.478369,-2.029832,-1.504767,-0.616208
2014-03-04,0.257781,1.00163,-0.137596,-0.852711,-0.136364,-0.56785,-0.467994,-2.031577,-1.496592,-0.616867
