date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,0.352964,-1.363171,-1.687684,0.727317,-0.28164,-1.009629,-0.442756,1.474196,1.145695,-1.311258
2014-01-03,0.341124,-1.351928,-1.708626,0.699513,-0.261182,-0.993057,-0.447976,1.474339,1.162581,-1.30838
2014-01-06,0.32418,-1.192153,-1.733357,0.752208,-0.232702,-0.966381,-0.434277,1.478041,1.16343,-1.309828
2014-01-07,0.322663,-1.199199,-1.608382,0.734548,-0.230485,-0.955613,-0.451463,1.482054,1.165594,-1.302504
2014-01-08,0.281433,-1.240053,-1.585536,0.915554,-0.16197,-0.896819,-0.479135,1.486106,1.170019,-1.301218
2014-01-09,0.290385,-1.268869,-1.645602,0.877097,-0.177836,-0.917561,-0.45763,1.489177,1.168303,-1.311709
2014-01-10,0.282328,-1.237441,-1.583009,0.886383,-0.164451,-0.912513,-0.463857,1.488423,1.1606,-1.316042
2014-01-13,0.29891,-1.247689,-1.581172,0.835994,-0.189636,-0.937326,-0.44773,1.495349,1.152002,-1.30804
2014-01-14,0.309272,-1.191693,-1.611349,0.671816,-0.208016,-0.939814,-0.4489,1.493237,1.156199,-1.300226
2014-01-15,0.285632,-1.208844,-1.60018,0.702261,-0.16903,-0.898824,-0.46357,1.503154,1.158556,-1.292076
2014-01-16,0.301936,-1.200727,-1.618846,0.70826,-0.19598,-0.921753,-0.453109,1.500033,1.15044,-1.270462
2014-01-17,0.293687,-1.164441,-1.687623,0.739813,-0.179213,-0.897222,-0.467344,1.506995,1.152565,-1.269522
2014-01-20,0.316823,-1.195699,-1.609242,0.708347,-0.216617,-0.928589,-0.457306,1.503334,1.156438,-1.270002
2014-01-21,0.284564,-1.310081,-1.489194,0.864101,-0.165462,-0.878725,-0.45256,1.500677,1.154662,-1.268446
2014-01-22,0.277927,-1.305242,-1.464556,0.744135,-0.157121,-0.875676,-0.400232,1.503467,1.156789,-1.266839
2014-01-23,0.237955,-1.323053,-1.466141,0.972465,-0.091684,-0.810883,-0.333579,1.506049,1.157567,-1.260892
2014-01-24,0.219961,-1.371131,-1.513975,1.047805,-0.064729,-0.784581,-0.288751,1.505274,1.14483,-1.258111
2014-01-27,0.247279,-1.416738,-1.514889,1.057156,-0.112162,-0.81702,-0.260425,1.497705,1.147807,-1.254769
2014-01-28,0.237738,-1.417632,-1.562231,1.061992,-0.096363,-0.71491,-0.255202,1.491,1.152025,-1.257095
2014-01-29,0.203094,-1.471965,-1.570093,1.160432,-0.0388,-0.655597,-0.243063,1.487152,1.145596,-1.255958
2014-01-30,0.178895,-1.388224,-1.40506,1.168053,0.000636,-0.613969,-0.234617,1.490788,1.132937,-1.254673
2014-02-07,0.164068,-1.415235,-1.439685,1.211055,0.022852,-0.581337,-0.242367,1.494912,1.148969,-1.245935
2014-02-10,0.152684,-1.436745,-1.444002,1.163874,0.039098,-0.564779,-0.248422,1.494366,1.109874,-1.240538
2014-02-11,0.152205,-1.430437,-1.504943,1.108088,0.039663,-0.56992,-0.247718,1.487408,1.112785,-1.2457
2014-02-12,0.148436,-1.428468,-1.49424,1.095712,0.045702,-0.551191,-0.258583,1.488082,1.103999,-1.243418
2014-02-13,0.157375,-1.425051,-1.586397,1.041905,0.033317,-0.57684,-0.245782,1.477664,1.097631,-1.254178
2014-02-14,0.221094,-1.209066,-1.521621,0.991362,-0.07543,-0.667066,-0.192396,1.478495,1.100175,-1.247064
2014-02-17,0.233269,-1.157009,-1.530353,0.936625,-0.098603,-0.676142,-0.179795,1.478964,1.07626,-1.240804
2014-02-18,0.209598,-1.115367,-1.440655,0.99733,-0.059481,-0.637695,-0.189082,1.47838,1.081488,-1.237443
2014-02-19,0.215902,-1.102803,-1.385367,0.866793,-0.06851,-0.654831,-0.176239,1.470084,1.035219,-1.244829
2014-02-20,0.194542,-0.978253,-1.44978,0.761824,-0.029254,-0.636752,-0.180091,1.468839,1.028703,-1.250586
2014-02-21,0.185957,-0.973866,-1.420455,0.789905,-0.015685,-0.611313,-0.190352,1.474222,1.032357,-1.246227
2014-02-24,0.254747,-1.143824,-1.457448,0.795663,-0.131107,-0.686083,-0.183212,1.477313,1.030889,-1.236544
2014-02-25,0.232136,-0.873924,-1.330791,0.869606,-0.090278,-0.668197,-0.171146,1.473813,1.018935,-1.247848
2014-02-26,0.244433,-0.863734,-1.466177,0.787027,-0.112097,-0.680144,-0.173461,1.476207,1.02166,-1.247367
2014-02-27,0.21775,-0.772833,-1.284087,0.784588,-0.065665,-0.641056,-0.188533,1.482361,1.007676,-1.256429
2014-02-28,0.224151,-0.766089,-1.460001,0.782476,-0.07679,-0.648883,-0.230641,1.480775,1.00794,-1.275329
2014-03-03,0.208437,-0.792242,-1.254604,0.769532,-0.054659,-0.617219,-0.268177,1.479851,0.98874,-1.267565
2014-03-04,0.215114,-0.792472,-1.153056,0.685841,-0.066079,-0.617662,-0.279026,1.48622,0.990241,-1.269184
2014-03-05,0.274682,-0.848356,-0.941529,0.621226,-0.166061,-0.69734,-0.259343,1.479688,0.991413,-1.2674
2014-03-06,0.270281,-0.820289,-0.929505,0.624115,-0.157903,-0.695823,-0.266706,1.476062,0.997834,-1.271306
2014-03-07,0.275671,-0.804865,-0.884497,0.733602,-0.164811,-0.702523,-0.266938,1.487122,0.995883,-1.268373
2014-03-10,0.258413,-0.627764,-1.017823,0.715431,-0.130685,-0.680934,-0.257102,1.483971,0.987593,-1.271345
2014-03-11,0.315304,-0.577638,-1.081934,0.836999,-0.221237,-0.764015,-0.213976,1.475788,0.984047,-1.264946
2014-03-12,0.316034,-0.57688,-1.120243,0.824094,-0.220914,-0.771644,-0.190438,1.4629,0.98028,-1.266648
