date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,-0.584048,-0.610582,-0.873681,-1.223969,1.850514,-0.521414,0.599836,-0.509315,-0.319954
2014-01-03,1.053598,-0.565865,-0.597722,-0.847411,-1.218225,1.875369,-0.545265,0.613722,-0.509079,-0.31772
2014-01-06,1.044724,-0.475851,-0.711204,-0.889306,-1.212033,1.880506,-0.598123,0.620324,-0.50888,-0.321249
2014-01-07,1.050216,-0.476598,-0.771641,-0.910466,-1.215135,1.871833,-0.63312,0.627119,-0.507588,-0.315282
2014-01-08,1.055348,-0.494782,-0.785431,-0.91365,-1.21724,1.905811,-0.668794,0.642264,-0.503275,-0.314332
2014-01-09,1.049485,-0.483377,-0.786009,-0.908658,-1.213758,1.893144,-0.669336,0.634616,-0.504895,-0.319013
2014-01-10,1.042878,-0.481221,-0.784346,-0.947697,-1.207752,1.872695,-0.658757,0.619508,-0.509845,-0.323504
2014-01-13,1.038513,-0.482728,-0.704897,-0.96559,-1.202396,1.853939,-0.667474,0.612661,-0.509568,-0.319855
2014-01-14,1.046352,-0.486992,-0.739242,-0.944851,-1.212174,1.863794,-0.686868,0.627522,-0.508673,-0.313885
2014-01-15,1.050916,-0.497135,-0.760663,-0.980916,-1.215025,1.873129,-0.704783,0.652427,-0.506197,-0.304977
2014-01-16,1.051657,-0.494334,-0.771825,-0.973377,-1.214782,1.913052,-0.699662,0.674822,-0.504425,-0.298888
2014-01-17,1.052416,-0.505051,-0.775845,-0.976942,-1.214185,1.884199,-0.711805,0.666538,-0.506929,-0.297292
2014-01-20,1.051166,-0.505134,-0.741721,-0.999284,-1.20971,1.873592,-0.715686,0.669215,-0.501754,-0.298058
2014-01-21,1.057894,-0.49876,-0.674574,-1.0316,-1.215384,1.878694,-0.738864,0.682546,-0.498928,-0.296104
2014-01-22,1.058651,-0.558451,-0.677879,-0.994331,-1.220024,1.92753,-0.742997,0.70816,-0.497925,-0.294202
2014-01-23,1.065028,-0.567955,-0.677803,-1.002029,-1.224061,1.958787,-0.765225,0.741433,-0.495341,-0.287687
2014-01-24,1.070775,-0.583205,-0.692782,-1.01545,-1.230721,1.984935,-0.767937,0.756378,-0.493762,-0.284691
2014-01-27,1.072104,-0.572287,-0.675334,-1.025947,-1.230089,2.006117,-0.772315,0.77201,-0.492975,-0.28302
2014-01-28,1.070028,-0.57427,-0.705478,-1.027147,-1.228549,1.947385,-0.77028,0.743289,-0.492088,-0.286682
2014-01-29,1.069842,-0.578461,-0.707335,-1.038013,-1.228194,1.943524,-0.781173,0.745466,-0.488826,-0.285722
2014-01-30,1.072298,-0.550544,-0.729433,-1.022833,-1.232624,1.967218,-0.758712,0.759648,-0.490713,-0.283478
2014-02-07,1.081152,-0.539041,-0.691769,-1.0205,-1.236576,1.958166,-0.785997,0.789756,-0.48381,-0.265952
