date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,-0.787923,0.702186,0.23045,-1.223969,-1.896047,-0.57472,-1.093793,-0.175486,-1.340713
2014-01-03,1.053598,-0.802504,0.684863,0.169523,-1.218225,-1.887994,-0.56549,-1.102211,-0.176097,-1.337841
2014-01-06,1.044724,-0.65317,0.69306,0.118112,-1.212033,-1.861174,-0.527894,-1.074451,-0.178234,-1.339293
2014-01-07,1.050216,-0.640752,0.733357,0.109723,-1.215135,-1.860634,-0.518333,-1.089916,-0.176842,-1.331946
2014-01-08,1.055348,-0.636005,0.664548,0.110637,-1.21724,-1.847473,-0.536028,-1.093217,-0.172049,-1.330665
2014-01-09,1.049485,-0.665317,0.628342,0.139047,-1.213758,-1.852877,-0.535153,-1.109595,-0.17285,-1.341552
2014-01-10,1.042878,-0.662235,0.60711,0.096699,-1.207752,-1.853067,-0.524668,-1.123876,-0.178655,-1.345898
2014-01-13,1.038513,-0.677863,0.508916,0.127519,-1.202396,-1.868449,-0.504298,-1.158147,-0.178044,-1.337561
2014-01-14,1.046352,-0.68246,0.43338,0.083688,-1.212174,-1.86273,-0.517425,-1.140084,-0.176444,-1.329641
2014-01-15,1.050916,-0.689064,0.428313,0.017039,-1.215025,-1.848268,-0.526548,-1.129593,-0.175547,-1.321494
2014-01-16,1.051657,-0.677963,0.525363,0.127133,-1.214782,-1.874626,-0.492068,-1.179578,-0.175268,-1.298639
2014-01-17,1.052416,-0.68874,0.548021,0.132703,-1.214185,-1.858921,-0.486563,-1.180738,-0.175258,-1.297725
2014-01-20,1.051166,-0.623163,0.534405,0.138235,-1.20971,-1.853917,-0.464251,-1.148807,-0.172124,-1.298168
2014-01-21,1.057894,-0.545222,0.549435,0.060786,-1.215384,-1.863353,-0.468515,-1.168148,-0.168055,-1.29664
2014-01-22,1.058651,-0.640142,0.65105,0.087588,-1.220024,-1.864582,-0.475264,-1.150521,-0.16603,-1.295028
2014-01-23,1.065028,-0.653878,0.747027,0.018432,-1.224061,-1.852302,-0.50641,-1.130343,-0.163636,-1.289108
2014-01-24,1.070775,-0.710674,0.803395,0.05997,-1.230721,-1.84716,-0.538352,-1.112264,-0.161316,-1.286324
2014-01-27,1.072104,-0.647572,0.830289,-0.004505,-1.230089,-1.838662,-0.539266,-1.082717,-0.159294,-1.282966
2014-01-28,1.070028,-0.645019,0.796756,-0.005313,-1.228549,-1.829408,-0.554043,-1.06197,-0.158362,-1.285287
2014-01-29,1.069842,-0.62369,0.830568,0.007406,-1.228194,-1.820028,-0.569426,-1.068522,-0.157389,-1.284146
2014-01-30,1.072298,-0.565287,0.807281,0.025184,-1.232624,-1.806128,-0.552845,-1.029544,-0.157385,-1.282895
2014-02-07,1.081152,-0.66,0.674232,0.038597,-1.236576,-1.784477,-0.576548,-0.98072,-0.149782,-1.274398
2014-02-10,1.084331,-0.420117,0.680715,0.038143,-1.24213,-1.798614,-0.567479,-1.016681,-0.148288,-1.268968
2014-02-11,1.085152,-0.436982,0.619882,0.065633,-1.244298,-1.799505,-0.598725,-1.000293,-0.151006,-1.274119
2014-02-12,1.094359,-0.455199,0.673145,0.053179,-1.247452,-1.792724,-0.635745,-0.982393,-0.149845,-1.271849
2014-02-13,1.087617,-0.414121,0.696142,0.059973,-1.244716,-1.80356,-0.624799,-0.993159,-0.154118,-1.28262
2014-02-14,1.094319,-0.485827,0.76608,0.089486,-1.250318,-1.793804,-0.639025,-0.958414,-0.153034,-1.275492
2014-02-17,1.104832,-0.579697,0.796812,0.096678,-1.259923,-1.773775,-0.649604,-0.919527,-0.151364,-1.269206
2014-02-18,1.106783,-0.540957,0.884697,0.075138,-1.260698,-1.761687,-0.645396,-0.886212,-0.147894,-1.265834
2014-02-19,1.103209,-0.525645,0.864385,0.031401,-1.259166,-1.778303,-0.637638,-0.90595,-0.152763,-1.273224
2014-02-20,1.09546,-0.631161,0.840239,0.108695,-1.251862,-1.809505,-0.596889,-0.955381,-0.159238,-1.279006
2014-02-21,1.095766,-0.652907,1.011568,0.066354,-1.250117,-1.793282,-0.616486,-0.963764,-0.153531,-1.274678
2014-02-24,1.111466,-0.584507,1.009115,0.042642,-1.259573,-1.755456,-0.667459,-0.917256,-0.146384,-1.265008
2014-02-25,1.098851,-0.222217,0.868076,-0.004378,-1.246806,-1.70849,-0.612918,-0.907833,-0.162991,-1.268177
2014-02-26,1.103567,-0.216307,0.957327,-0.045547,-1.25334,-1.718697,-0.595873,-0.919054,-1.15368,-1.267719
2014-02-27,1.093864,-0.198142,0.788396,-0.054707,-1.249753,-1.720982,-0.573045,-0.925874,-1.154535,-1.27682
2014-02-28,1.104336,-0.142804,0.775599,-0.059861,-1.256147,-1.738427,-0.569809,-0.950209,-1.151304,-1.296282
2014-03-03,1.114446,-0.069603,0.580104,-0.103796,-1.260696,-1.741873,-0.570316,-0.969919,-1.129144,-1.288445
2014-03-04,1.115046,-0.060973,0.488277,-0.144388,-1.259736,-1.722642,-0.578753,-0.92217,-1.124592,-1.290094
2014-03-05,1.12297,-0.058744,0.325873,-0.19648,-1.266035,-1.733787,-0.584299,-0.927397,-1.118456,-1.288291
2014-03-06,1.118276,-0.044639,0.320914,-0.213709,-1.263052,-1.733742,-0.588997,-0.924874,-1.13171,-1.292186
2014-03-07,1.112761,-0.017879,0.240829,-0.255427,-1.258728,-1.716664,-0.589335,-0.898531,-1.138227,-1.289269
2014-03-10,1.106034,-0.339173,0.197578,-0.08123,-1.245583,-1.736275,-0.550202,-0.964354,-1.131555,-1.292245
2014-03-11,1.105853,-0.317275,0.282596,-0.054515,-1.24352,-1.762721,-0.51672,-1.009277,-1.127646,-1.286142
2014-03-12,1.106791,-0.320814,0.247488,-0.078859,-1.240781,-1.78172,-0.490302,-1.03266,-1.119651,-1.287782
2014-03-13,1.103998,-0.374869,0.19722,-0.060881,-1.238964,-1.765638,-0.493017,-1.010851,-1.122696,-1.287119
2014-03-14,1.112152,-0.347452,0.212267,-0.077113,-1.241189,-1.756159,-0.481412,-0.983079,-1.125797,-1.284079
2014-03-17,1.127216,-0.46265,0.153092,-0.00838,-1.251851,-1.725336,-0.492346,-0.909839,-1.097913,-1.27971
2014-03-18,1.123656,-0.476219,0.079917,0.007904,-1.251934,-1.722696,-0.49363,-0.904337,-1.096102,-1.293492
2014-03-19,1.12733,-0.439259,0.024796,0.03767,-1.256422,-1.722632,-0.480556,-0.860306,-1.105262,-1.292093
2014-03-20,1.122781,-0.336628,0.050024,-0.006821,-1.246377,-1.734407,-0.435873,-0.862729,-1.103125,-1.304457
2014-03-21,1.116647,-0.364261,0.137507,0.047831,-1.246899,-1.753336,-0.435071,-0.861581,-1.105889,-1.314307
2014-03-24,1.117882,-0.368806,0.175136,0.048683,-1.248784,-1.776302,-0.422747,-0.854278,-1.09836,-1.326071
2014-03-25,1.116541,-0.37386,0.114443,0.069179,-1.249775,-1.77881,-0.426925,-0.848954,-1.081461,-1.321912
2014-03-26,1.118812,-0.372865,0.028699,0.016401,-1.254148,-1.76583,-0.466922,-0.853997,-1.060967,-1.34838
2014-03-27,1.109109,-0.321912,0.064538,-0.016516,-1.246667,-1.776399,-0.449233,-0.880812,-1.045185,-1.349887
2014-03-28,1.099242,-0.299166,0.074085,-0.020488,-1.242142,-1.797116,-0.429613,-0.920662,-1.049644,-1.364789
2014-03-31,1.084349,-0.350224,0.146653,0.055786,-1.227234,-1.807715,-0.403435,-0.973597,-1.006409,-1.368554
2014-04-01,1.09474,-0.361782,0.190391,0.050126,-1.234141,-1.801908,-0.411758,-0.955772,-1.002786,-1.36699
2014-04-02,1.090079,-0.375418,0.113604,-0.006131,-1.232616,-1.804566,-0.40391,-0.927842,-1.002917,-1.373959
2014-04-03,1.093963,-0.369854,0.134629,-0.017289,-1.233689,-1.791149,-0.40745,-0.917385,-1.001491,-1.371557
2014-04-04,1.0947,-0.245565,0.114101,0.08208,-1.234076,-1.814779,-0.359846,-0.990323,-0.992771,-1.368852
2014-04-08,1.088279,-0.211778,0.069815,0.056043,-1.226193,-1.816584,-0.342856,-1.002469,-0.993188,-1.375428
2014-04-09,1.093268,-0.225325,0.201262,0.017136,-1.231796,-1.797656,-0.359479,-0.976979,-0.987914,-1.367375
2014-04-10,1.083637,-0.23586,0.320885,0.00529,-1.225488,-1.792203,-0.384367,-0.97412,-0.986305,-1.372974
2014-04-11,1.084445,-0.246939,0.377693,0.034794,-1.228479,-1.807995,-0.36867,-1.010409,-0.980187,-1.375214
2014-04-14,1.08663,-0.273111,0.310642,0.160232,-1.230166,-1.773148,-0.34161,-0.925155,-0.976486,-1.37088
2014-04-15,1.092768,-0.275197,0.224935,0.129488,-1.229205,-1.768081,-0.342502,-0.923033,-0.975255,-1.369209
