date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,1.015128,0.342051,-0.561923,-1.223969,2.004978,0.543696,1.474196,0.122833,1.487882
2014-01-03,1.053598,1.038047,0.346021,-0.575241,-1.218225,2.007387,0.509901,1.474339,0.117002,1.489452
2014-01-06,1.044724,0.785725,0.35562,-0.493121,-1.212033,2.019115,0.528753,1.478041,0.120461,1.481186
2014-01-07,1.050216,0.765035,0.300752,-0.55141,-1.215135,2.020271,0.498485,1.482054,0.13689,1.487063
2014-01-08,1.055348,0.765584,0.215699,-0.586487,-1.21724,2.026152,0.46241,1.486106,0.1171,1.487444
2014-01-09,1.049485,0.695536,0.231536,-0.539285,-1.213758,1.967921,0.470649,1.489177,0.121057,1.504027
2014-01-10,1.042878,0.620207,0.191416,-0.49789,-1.207752,1.863888,0.48021,1.488423,0.129563,1.498559
2014-01-13,1.038513,0.623825,0.156528,-0.50399,-1.202396,1.868605,0.477283,1.495349,0.142383,1.483882
2014-01-14,1.046352,0.553184,0.125699,-0.527729,-1.212174,1.916098,0.450338,1.493237,0.145917,1.484339
2014-01-15,1.050916,0.5204,0.151516,-0.466973,-1.215025,1.988908,0.420783,1.503154,0.135054,1.493949
2014-01-16,1.051657,0.516949,0.15451,-0.447061,-1.214782,2.024819,0.424044,1.500033,0.138943,1.432097
2014-01-17,1.052416,0.508662,0.170239,-0.4889,-1.214185,1.994333,0.410385,1.506995,0.138642,1.43478
2014-01-20,1.051166,0.502781,0.165479,-0.40345,-1.20971,1.992899,0.407172,1.503334,0.147828,1.432041
2014-01-21,1.057894,0.476409,0.091369,-0.437357,-1.215384,1.998989,0.37675,1.500677,0.131924,1.438219
2014-01-22,1.058651,0.435956,0.072931,-0.455578,-1.220024,2.021695,0.36918,1.503467,0.133142,1.442181
2014-01-23,1.065028,0.420996,0.047555,-0.470863,-1.224061,2.028942,0.34701,1.506049,0.128143,1.45129
2014-01-24,1.070775,0.390744,-0.038039,-0.447138,-1.230721,2.028273,0.321863,1.505274,0.10312,1.455816
2014-01-27,1.072104,0.395795,-0.056289,-0.421718,-1.230089,2.023028,0.296262,1.497705,0.101129,1.457905
2014-01-28,1.070028,0.396386,-0.048103,-0.523296,-1.228549,2.017141,0.277552,1.491,0.121873,1.454164
2014-01-29,1.069842,0.401546,-0.072263,-0.527688,-1.228194,2.014672,0.271085,1.487152,0.120977,1.452795
2014-01-30,1.072298,0.400981,0.01189,-0.551818,-1.232624,2.013207,0.285077,1.490788,0.095984,1.457074
2014-02-07,1.081152,0.357665,-0.05181,-0.555399,-1.236576,2.01264,0.243382,1.494912,0.110548,1.468237
2014-02-10,1.084331,0.255855,-0.111652,-0.55506,-1.24213,2.009544,0.217281,1.494366,0.088144,1.470737
2014-02-11,1.085152,0.282455,0.021372,-0.543725,-1.244298,2.006774,0.231368,1.487408,0.101701,1.462567
2014-02-12,1.094359,0.255705,-0.023035,-0.595063,-1.247452,2.001034,0.216476,1.488082,0.094447,1.46576
2014-02-13,1.087617,0.188897,0.018053,-0.556593,-1.244716,2.003791,0.270894,1.477664,0.09483,1.454119
2014-02-14,1.094319,0.138566,0.107764,-0.536284,-1.250318,1.998155,0.238963,1.478495,0.095403,1.462574
2014-02-17,1.104832,0.056738,0.218773,-0.523737,-1.259923,1.992717,0.196234,1.478964,0.096559,1.466219
2014-02-18,1.106783,0.099774,0.211448,-0.512892,-1.260698,1.991646,0.185956,1.47838,0.097507,1.472592
2014-02-19,1.103209,0.135514,0.160017,-0.560714,-1.259166,1.994695,0.211784,1.470084,0.103486,1.459999
2014-02-20,1.09546,0.144875,0.073523,-0.51846,-1.251862,1.989884,0.228663,1.468839,0.100174,1.462673
2014-02-21,1.095766,0.146043,0.033715,-0.518168,-1.250117,2.000637,0.208378,1.474222,0.096719,1.468047
2014-02-24,1.111466,0.19676,0.03709,-0.594391,-1.259573,2.006709,0.167222,1.477313,0.095807,1.479212
2014-02-25,1.098851,0.131146,0.046957,-0.472604,-1.246806,2.007281,0.2024,1.473813,0.09892,1.465884
2014-02-26,1.103567,0.121038,0.047666,-0.46357,-1.25334,2.010638,0.202329,1.476207,0.092076,1.469242
2014-02-27,1.093864,0.097715,0.032581,-0.490317,-1.249753,2.020816,0.227132,1.482361,0.072641,1.464245
2014-02-28,1.104336,0.061413,-0.011471,-0.533391,-1.256147,2.018954,0.204363,1.480775,0.076893,1.510018
2014-03-03,1.114446,0.002128,-0.040576,-0.491295,-1.260696,2.011596,0.174634,1.479851,0.077874,1.521683
2014-03-04,1.115046,-0.004157,-0.050525,-0.437625,-1.259736,2.017329,0.184206,1.48622,0.068391,1.522196
2014-03-05,1.12297,0.02608,-0.028719,-0.574745,-1.266035,2.011554,0.17767,1.479688,0.067779,1.522763
2014-03-06,1.118276,0.046793,-0.013516,-0.584704,-1.263052,2.005388,0.178036,1.476062,0.074122,1.518717
2014-03-07,1.112761,0.058824,-0.020744,-0.663799,-1.258728,2.013585,0.173988,1.487122,0.074084,1.524346
2014-03-10,1.106034,0.072468,-0.039995,-0.684976,-1.245583,2.014536,0.200557,1.483971,0.082357,1.518961
2014-03-11,1.105853,0.061776,-0.066143,-0.712744,-1.24352,2.007299,0.214207,1.475788,0.084431,1.530552
2014-03-12,1.106791,0.059983,-0.019107,-0.714084,-1.240781,1.996829,0.226633,1.4629,0.091876,1.516933
2014-03-13,1.103998,0.121293,-0.053854,-0.734362,-1.238964,1.999023,0.247817,1.459071,0.094996,1.520034
2014-03-14,1.112152,0.097916,-0.007212,-0.706758,-1.241189,1.993686,0.262572,1.454705,0.100062,1.521712
2014-03-17,1.127216,0.033795,-0.043951,-0.6727,-1.251851,2.020351,0.225275,1.489345,0.107572,1.570021
2014-03-18,1.123656,0.00663,-0.09459,-0.6585,-1.251934,2.00436,0.235669,1.464599,0.120141,1.578283
2014-03-19,1.12733,-0.013197,-0.151588,-0.636639,-1.256422,1.988695,0.252352,1.454696,0.122511,1.558802
2014-03-20,1.122781,-0.076543,-0.109061,-0.641833,-1.246377,1.975333,0.298322,1.448024,0.062418,1.547259
2014-03-21,1.116647,0.359135,-0.113973,-0.311839,-1.246899,1.804239,0.414753,1.441389,0.331554,1.572394
2014-03-24,1.117882,0.352293,-0.108491,-0.246718,-1.248784,1.882563,0.51445,1.426661,0.366904,1.559333
2014-03-25,1.116541,0.34227,-0.149443,-0.303777,-1.249775,1.912178,0.533955,1.426417,0.371452,1.569411
2014-03-26,1.118812,0.33674,-0.14486,-0.207077,-1.254148,1.949627,0.540239,1.423182,0.395509,1.631229
2014-03-27,1.109109,0.265292,-0.152812,-0.173343,-1.246667,1.881196,0.616772,1.361923,0.384743,1.608792
2014-03-28,1.099242,0.256654,-0.117532,-0.222105,-1.242142,1.863664,0.674347,1.316474,0.409959,1.602026
2014-03-31,1.084349,0.243227,-0.151974,-0.263738,-1.227234,1.801052,0.692957,1.32815,0.405428,1.608794
2014-04-01,1.09474,0.206123,-0.201638,-0.222723,-1.234141,1.836015,0.690414,1.3307,0.404136,1.612309
2014-04-02,1.090079,0.219326,-0.187485,-0.116743,-1.232616,1.774418,0.722878,1.325566,0.410828,1.606275
2014-04-03,1.093963,0.241225,-0.238736,-0.198395,-1.233689,1.858972,0.725905,1.333864,0.422584,1.611138
