date,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
2014-01-02,1.056727,2.148467,1.725681,0.012629,-1.223969,-1.115776,0.071891,0.000808,-0.403776,-0.312162
2014-01-03,1.053598,2.087338,2.023496,0.10019,-1.218225,-1.133796,0.074659,-0.037388,-0.404773,-0.309808
2014-01-06,1.044724,2.062065,2.132843,0.073346,-1.212033,-1.114221,0.095108,-0.018945,-0.406316,-0.313644
2014-01-07,1.050216,2.012854,2.130575,0.014915,-1.215135,-1.074244,0.083406,0.055983,-0.405882,-0.307423
2014-01-08,1.02639,1.973633,1.981812,-0.062643,-1.189397,-1.03677,0.065765,0.112605,-0.400609,-0.306375
2014-01-09,1.00795,1.973622,1.99185,-0.024122,-1.173061,-1.027797,0.060082,0.13,-0.400714,-0.309794
2014-01-10,1.026144,1.886912,2.166498,-0.053846,-1.191424,-1.055749,0.066119,0.067653,-0.407762,-0.314191
2014-01-13,1.038513,1.870813,2.019382,-0.024108,-1.202396,-1.083559,0.074797,0.039052,-0.406728,-0.311711
2014-01-14,1.046352,1.842019,2.036735,-0.074128,-1.212174,-1.088158,0.074084,0.033694,-0.405794,-0.306046
2014-01-15,1.050916,1.825729,1.748243,-0.240122,-1.215025,-1.061727,0.040491,0.075583,-0.404853,-0.297178
2014-01-16,1.040056,1.810899,1.739037,-0.236695,-1.203736,-1.0523,0.044295,0.113239,-0.404737,-0.295462
2014-01-17,1.044885,1.822207,1.749648,-0.249611,-1.207017,-1.039486,0.034603,0.113792,-0.405429,-0.293778
2014-01-20,1.021838,1.860003,1.720643,-0.267555,-1.181436,-1.01708,0.034958,0.179628,-0.399308,-0.294746
2014-01-21,1.034367,1.817633,1.43125,-0.366154,-1.193133,-1.021298,0.016375,0.18332,-0.395388,-0.292571
2014-01-22,1.05691,1.946669,1.444429,-0.359233,-1.218407,-1.055935,0.019234,0.135285,-0.394589,-0.290618
2014-01-23,1.065028,1.941945,1.547214,-0.394201,-1.224061,-1.057955,0.015194,0.134992,-0.390426,-0.284117
2014-01-24,1.070775,1.936483,1.526082,-0.413838,-1.230721,-1.064949,0.002684,0.125645,-0.387688,-0.281169
2014-01-27,1.069957,1.953941,1.405365,-0.451732,-1.228176,-1.053266,0.000921,0.15899,-0.382505,-0.279657
2014-01-28,1.070028,1.95716,1.479403,-0.44885,-1.228549,-1.061137,-0.013142,0.144121,-0.380833,-0.282799
2014-01-29,1.069617,1.930241,1.357649,-0.474566,-1.227993,-1.044449,-0.05872,0.157848,-0.379298,-0.281826
2014-01-30,1.055855,1.945396,1.351415,-0.48381,-1.217805,-1.02366,-0.036313,0.196727,-0.379523,-0.279567
2014-02-07,1.007657,1.733504,1.301652,-0.317602,-1.16889,-0.956368,-0.017116,0.3461,-0.368788,-0.268191
2014-02-10,1.061802,2.050328,1.365597,-0.28164,-1.222396,-1.020627,0.009393,0.241357,-0.366363,-0.263959
2014-02-11,1.039566,2.032046,1.327354,-0.247053,-1.203457,-1.001378,-0.017437,0.294454,-0.36959,-0.269779
2014-02-12,1.066807,2.02403,1.155141,-0.27326,-1.223716,-1.018181,-0.013825,0.26523,-0.367214,-0.26684
2014-02-13,1.058032,2.001756,1.02122,-0.331205,-1.21858,-1.019865,0.00753,0.257658,-0.371496,-0.276205
2014-02-14,1.041808,1.898427,0.993106,-0.333115,-1.203791,-0.993915,-0.021646,0.328473,-0.370733,-0.269661
2014-02-17,1.017331,1.746718,1.115249,-0.353183,-1.181824,-0.953973,-0.03174,0.412501,-0.367354,-0.26439
2014-02-18,0.992311,1.788872,1.201851,-0.361435,-1.156992,-0.91848,-0.026905,0.488984,-0.364275,-0.26025
2014-02-19,0.992863,1.810288,1.224642,-0.255524,-1.158215,-0.927947,-0.022453,0.477181,-0.369178,-0.268617
2014-02-20,0.978103,1.780053,1.130591,-0.377059,-1.14169,-0.923989,-0.024887,0.517169,-0.375379,-0.272149
2014-02-21,0.992035,1.764366,1.094087,-0.476834,-1.154351,-0.927146,-0.026134,0.472055,-0.369266,-0.265957
2014-02-24,0.979847,1.840964,1.056382,-0.450363,-1.139358,-0.878393,-0.046417,0.527369,-0.359711,-0.255336
2014-02-25,0.938704,1.893977,0.934916,-0.587472,-1.093574,-0.843836,-0.006822,0.619495,-0.363357,-0.266191
2014-02-26,0.942907,1.890271,0.919137,-0.588829,-1.100543,-0.84272,0.011186,0.640644,-0.360366,-0.265493
2014-02-27,0.94495,1.849158,0.895948,-0.644201,-1.105932,-0.845763,0.043758,0.646892,-0.36283,-0.272014
2014-02-28,0.96859,1.869266,0.934607,-0.639664,-1.128607,-0.871903,0.046517,0.609945,-0.35893,-0.272518
2014-03-03,0.979358,1.831387,0.778665,-0.678297,-1.137172,-0.874977,0.033839,0.617903,-0.349945,-0.240945
2014-03-04,0.956912,1.825835,0.718054,-0.665815,-1.113236,-0.837496,0.03077,0.689891,-0.347328,-0.241029
2014-03-05,0.975212,1.784171,0.574578,-0.639412,-1.13257,-0.85416,0.031399,0.652585,-0.343297,-0.240066
2014-03-06,0.955766,1.761207,0.509149,-0.662405,-1.112861,-0.83371,0.028275,0.718562,-0.352423,-0.242896
2014-03-07,0.97983,1.714757,0.425724,-0.693884,-1.13736,-0.863074,0.053245,0.649881,-0.357962,-0.239427
2014-03-10,1.002619,1.398347,0.36026,-0.554017,-1.152377,-0.89279,0.061386,0.591934,-0.355035,-0.242359
2014-03-11,1.01263,1.39315,0.499589,-0.48987,-1.160198,-0.909941,0.065263,0.592731,-0.353332,-0.251411
2014-03-12,1.053918,1.390342,0.460573,-0.480268,-1.195348,-0.967093,0.103528,0.505577,-0.348798,-0.257524
2014-03-13,1.028278,1.336346,0.453826,-0.472511,-1.17247,-0.943632,0.094428,0.546984,-0.354237,-0.25634
2014-03-14,1.024996,1.358593,0.494071,-0.495927,-1.165521,-0.930081,0.085198,0.575541,-0.357075,-0.25514
2014-03-17,1.044745,1.344537,0.422755,-0.572631,-1.183188,-0.922297,0.081592,0.596458,-0.335624,-0.241021
2014-03-18,1.002274,1.314972,0.339528,-0.479018,-1.146247,-0.887318,0.062818,0.677701,-0.3338,-0.246429
2014-03-19,0.957481,1.366025,0.28565,-0.441208,-1.10357,-0.827122,0.081684,0.830526,-0.340284,-0.248095
2014-03-20,0.952448,1.316927,0.313443,-0.458941,-1.091412,-0.830585,0.109176,0.859498,-0.336362,-0.256461
2014-03-21,0.930357,1.201307,0.257036,-0.347243,-1.072073,-0.820744,0.134636,0.911757,-0.357815,-0.256686
2014-03-24,0.89841,1.173866,0.299405,-0.254357,-1.037686,-0.794621,0.149255,1.029063,-0.348697,-0.269398
2014-03-25,0.943026,1.159217,0.224862,-0.206228,-1.088509,-0.860605,0.177215,0.908608,-0.334586,-0.268699
2014-03-26,0.945321,1.160995,0.148027,-0.230449,-1.093555,-0.854791,0.161732,0.888468,-0.319877,-0.268761
2014-03-27,0.938824,1.131659,0.161632,-0.264189,-1.086305,-0.86702,0.177674,0.876426,-0.311018,-0.278766
2014-03-28,0.978979,0.999231,0.187229,-0.138024,-1.130087,-0.945252,0.226964,0.709231,-0.30941,-0.286963
2014-03-31,0.976148,0.977412,0.23376,-0.113015,-1.124926,-0.953007,0.232722,0.688468,-0.278469,-0.287866
2014-04-01,0.973499,0.932673,0.232653,-0.126312,-1.120718,-0.938785,0.226963,0.726468,-0.276901,-0.278818
2014-04-02,0.973226,0.942511,0.172778,-0.18484,-1.122429,-0.95328,0.235499,0.733923,-0.276719,-0.285472
2014-04-03,1.039235,0.892626,0.208402,-0.059283,-1.18511,-1.021512,0.277452,0.560501,-0.27541,-0.2844
2014-04-04,1.061001,0.934795,0.151343,-0.044357,-1.204815,-1.046345,0.300058,0.509814,-0.269721,-0.281448
2014-04-08,1.072533,1.004469,0.2454,-0.000205,-1.212499,-1.072187,0.315146,0.459338,-0.270785,-0.286999
2014-04-09,1.062492,0.980139,0.319333,0.039311,-1.20496,-1.045713,0.321634,0.515232,-0.267582,-0.28081
2014-04-10,1.029211,0.940003,0.36916,0.099258,-1.175953,-1.022404,0.301487,0.567527,-0.268444,-0.286041
2014-04-11,1.058306,0.921034,0.520522,0.086051,-1.205191,-1.057165,0.319463,0.501449,-0.266899,-0.286422
2014-04-14,1.08663,0.987458,0.461107,0.41389,-1.230166,-1.087167,0.349884,0.347247,-0.268758,-0.280451
2014-04-15,1.092768,0.931499,0.40899,0.425769,-1.229205,-1.107764,0.407382,0.297743,-0.269896,-0.276245
2014-04-16,1.091078,0.954043,0.428972,0.410116,-1.228975,-1.080349,0.42118,0.377396,-0.26954,-0.278709
2014-04-17,1.091786,0.942444,0.299187,0.459386,-1.227592,-1.094353,0.437774,0.384579,-0.320601,-0.318186
2014-04-18,1.096396,0.937028,0.113749,0.429385,-1.2301,-1.100267,0.429711,0.379353,-0.894631,-0.315128
2014-04-21,1.090708,0.922201,0.09558,0.433434,-1.224871,-1.104622,0.442543,0.367673,-0.875092,-0.311847
2014-04-22,1.086793,0.932291,0.030041,0.366778,-1.225731,-1.089096,0.456178,0.430217,-0.873318,-0.317495
2014-04-23,1.087856,0.938368,-0.096884,0.390684,-1.2253,-1.08202,0.462994,0.446508,-0.854854,-0.316624
2014-04-24,1.084977,0.895049,0.078076,0.394151,-1.220424,-1.113297,0.473238,0.384408,-0.850908,-0.319631
2014-04-25,1.072615,0.947831,0.08309,0.359114,-1.210057,-1.107574,0.474587,0.403455,-0.849559,-0.330239
2014-04-28,1.060281,0.77885,0.098625,0.408675,-1.199717,-1.164855,0.493497,0.336437,-0.830945,-0.33419
2014-04-29,1.061277,0.894962,0.279495,0.479647,-1.198623,-1.223525,0.503431,0.243463,-0.826238,-0.336583
2014-04-30,1.065651,0.857562,0.325899,0.503837,-1.201291,-1.089625,0.514362,0.343224,-0.811644,-0.368175
2014-05-05,1.062432,0.877791,0.276593,0.491135,-1.207804,-1.124735,0.526233,0.358796,-0.816206,-0.400664
